CREATION DATE,STATUS,COMPLETION DATE,SERVICE REQUEST NUMBER,TYPE OF SERVICE REQUEST,CURRENT ACTIVITY,MOST RECENT ACTION,NUMBER OF POTHOLES FILLED ON BLOCK,STREET ADDRESS,ZIP,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,SSA,LATITUDE,LONGITUDE,LOCATION
2011-01-03T00:00:00,Completed,2011-01-05T00:00:00,11-00011117,Pot Hole in Street,Dispatch Crew,Completed,0,999 N MICHIGAN AVE,60611,1177323.45566697,1907246.95042657,42,18,8,,41.900758851115604,-87.6239842545188,"{'latitude': '41.900758851115604', 'longitude': '-87.6239842545188', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-05T00:00:00,11-00011322,Pot Hole in Street,Dispatch Crew,Pothole Patched,5,5820 N ODELL AVE,60631,1126371.98562351,1937832.94622143,41,16,10,,41.98597883051512,-87.81078844183872,"{'latitude': '41.98597883051512', 'longitude': '-87.81078844183872', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-05T00:00:00,11-00011327,Pot Hole in Street,Dispatch Crew,Pothole Patched,4,5828 N ODELL AVE,60631,1126378.58562351,1937894.84622143,41,16,10,,41.98619405082403,-87.81078602271458,"{'latitude': '41.98619405082403', 'longitude': '-87.81078602271458', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-05T00:00:00,11-00011329,Pot Hole in Street,Dispatch Crew,Pothole Patched,6,5735 S ELIZABETH ST,60636,1168968.19111559,1866744.99517203,16,7,67,,41.78945918608796,-87.6558225186296,"{'latitude': '41.78945918608796', 'longitude': '-87.6558225186296', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-05T00:00:00,11-00011339,Pot Hole in Street,Dispatch Crew,Pothole Patched,6,5838 N ODELL AVE,60631,1126386.78562351,1937972.14622143,41,16,10,,41.98646335647961,-87.81078360948634,"{'latitude': '41.98646335647961', 'longitude': '-87.81078360948634', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-05T00:00:00,11-00011351,Pot Hole in Street,Dispatch Crew,Pothole Patched,20,5725 S ELIZABETH ST,60636,1168966.49111559,1866811.99517203,16,7,67,,41.789741641881555,-87.65582940472159,"{'latitude': '41.789741641881555', 'longitude': '-87.65582940472159', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-05T00:00:00,11-00011364,Pot Hole in Street,Dispatch Crew,Pothole Patched,9,5703 S ELIZABETH ST,60636,1168962.59111559,1866959.39517203,16,7,67,,41.79036304592456,-87.65584460496393,"{'latitude': '41.79036304592456', 'longitude': '-87.65584460496393', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-05T00:00:00,11-00012024,Pot Hole in Street,Dispatch Crew,Pothole Patched,1,6700 S STONY ISLAND AVE,60649,1188023.88028278,1860880.59078324,5,3,43,42,41.77329289585066,-87.58644236831432,"{'latitude': '41.77329289585066', 'longitude': '-87.58644236831432', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-05T00:00:00,11-00012030,Pot Hole in Street,Dispatch Crew,Pothole Patched,16,3200 W 87TH ST,60652,1156538.57472903,1846726.30440824,18,8,70,,41.73529566962709,-87.70221901884639,"{'latitude': '41.73529566962709', 'longitude': '-87.70221901884639', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-06T00:00:00,11-00005134,Pot Hole in Street,Dispatch Crew,Pothole Patched,8,1607 W NORTH SHORE AVE,60626,1164357.98868975,1944579.12511229,49,24,1,24,42.00343352973236,-87.67087495846992,"{'latitude': '42.00343352973236', 'longitude': '-87.67087495846992', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-06T00:00:00,11-00005136,Pot Hole in Street,Dispatch Crew,Pothole Patched,20,1626 W NORTH SHORE AVE,60626,1164256.98868975,1944576.02511229,49,24,1,24,42.003640313479096,-87.67167377338986,"{'latitude': '42.003640313479096', 'longitude': '-87.67167377338986', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-06T00:00:00,11-00005179,Pot Hole in Street,Dispatch Crew,Pothole Patched,22,3408 W 54TH ST,60632,1154575.77421318,1868604.16047497,14,8,63,,41.79537200381213,-87.70893515104827,"{'latitude': '41.79537200381213', 'longitude': '-87.70893515104827', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-06T00:00:00,11-00006074,Pot Hole in Street,Dispatch Crew,Pothole Patched,11,9306 S COTTAGE GROVE AVE,60619,1183188.4962338,1843443.73992265,9,6,44,51,41.72544605220632,-87.60470547955248,"{'latitude': '41.72544605220632', 'longitude': '-87.60470547955248', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-06T00:00:00,11-00006077,Pot Hole in Street,Dispatch Crew,Pothole Patched,1,2630 N LARAMIE AVE,60639,1141266.52382792,1917130.41022766,31,25,19,,41.928726154555676,-87.75646224063854,"{'latitude': '41.928726154555676', 'longitude': '-87.75646224063854', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-06T00:00:00,11-00006080,Pot Hole in Street,Dispatch Crew,Pothole Patched,6,2850 N LARAMIE AVE,60641,1141216.34767192,1918550.05001328,31,25,19,,41.932944108314764,-87.75662405664727,"{'latitude': '41.932944108314764', 'longitude': '-87.75662405664727', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-06T00:00:00,11-00006083,Pot Hole in Street,Dispatch Crew,Complete Upon Arrival,0,2936 N LARAMIE AVE,60641,1141195.84686635,1919147.01059767,31,25,19,,41.93435753385144,-87.75667656349864,"{'latitude': '41.93435753385144', 'longitude': '-87.75667656349864', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-06T00:00:00,11-00006087,Pot Hole in Street,Dispatch Crew,Pothole Patched,1,2949 N LARAMIE AVE,60641,1141193.54686635,1919209.71059767,31,25,19,,41.93471608278546,-87.75639676384556,"{'latitude': '41.93471608278546', 'longitude': '-87.75639676384556', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-06T00:00:00,11-00006090,Pot Hole in Street,Dispatch Crew,Pothole Patched,10,5157 W BELMONT AVE,60641,1141422.1437862,1920786.74999159,30,25,19,,41.938592319981915,-87.75648938489712,"{'latitude': '41.938592319981915', 'longitude': '-87.75648938489712', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-06T00:00:00,11-00006106,Pot Hole in Street,Dispatch Crew,Pothole Patched,8,5051 W BELMONT AVE,60641,1142128.89457983,1920803.90002958,30,25,19,,41.93862883166462,-87.75381288536393,"{'latitude': '41.93862883166462', 'longitude': '-87.75381288536393', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-06T00:00:00,11-00006150,Pot Hole in Street,Dispatch Crew,Completed,0,3306 S BELL AVE,60608,1161891.07438432,1882717.17830405,12,9,59,,41.83369238104044,-87.68162916708611,"{'latitude': '41.83369238104044', 'longitude': '-87.68162916708611', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-06T00:00:00,11-00006156,Pot Hole in Street,Dispatch Crew,Pothole Patched,2,3340 S BELL AVE,60608,1161897.77438432,1882489.87830405,12,9,59,,41.83273367785643,-87.68159897674084,"{'latitude': '41.83273367785643', 'longitude': '-87.68159897674084', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-06T00:00:00,11-00006159,Pot Hole in Street,Dispatch Crew,Complete Upon Arrival,0,2540 N LARAMIE AVE,60639,1141287.40568652,1916518.08201468,31,25,19,,41.92720504438212,-87.7564063690797,"{'latitude': '41.92720504438212', 'longitude': '-87.7564063690797', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-06T00:00:00,11-00006163,Pot Hole in Street,Dispatch Crew,Completed,0,3358 S BELL AVE,60608,1161901.27726805,1882369.47716945,12,9,59,,41.832226658685194,-87.68158501587493,"{'latitude': '41.832226658685194', 'longitude': '-87.68158501587493', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-06T00:00:00,11-00006338,Pot Hole in Street,Dispatch Crew,Pothole Patched,4,3928 W 107TH ST,60655,1151950.69012136,1833355.19728563,19,22,74,,41.698697469273725,-87.71937317684353,"{'latitude': '41.698697469273725', 'longitude': '-87.71937317684353', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-06T00:00:00,11-00006342,Pot Hole in Street,Dispatch Crew,Complete Upon Arrival,0,5600 W OB EISENHOWER EXPY,60644,1139177.70927841,1896203.17946948,29,15,25,,41.87138649282747,-87.76466156804892,"{'latitude': '41.87138649282747', 'longitude': '-87.76466156804892', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-06T00:00:00,11-00007102,Pot Hole in Street,Dispatch Crew,Pothole Patched,10,2431 N NORDICA AVE,60707,1128683.55381601,1915382.51822707,36,25,18,,41.92453556911943,-87.80246210545279,"{'latitude': '41.92453556911943', 'longitude': '-87.80246210545279', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-06T00:00:00,11-00007377,Pot Hole in Street,Dispatch Crew,Pothole Patched,9,7706 S DR MARTIN LUTHER KING JR DR,60619,1180240.54066925,1854005.38767955,6,6,69,,41.754502653498676,-87.61517967211687,"{'latitude': '41.754502653498676', 'longitude': '-87.61517967211687', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-06T00:00:00,11-00007876,Pot Hole in Street,Dispatch Crew,Pothole Patched,1,3000 N MANGO AVE,60634,1137523.34541256,1919362.94730934,30,25,19,,41.934966414261396,-87.77016524961189,"{'latitude': '41.934966414261396', 'longitude': '-87.77016524961189', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-06T00:00:00,11-00007944,Pot Hole in Street,Dispatch Crew,Pothole Patched,8,4530 N LONG AVE,60630,1139515.43733099,1929746.97419153,45,16,15,,41.96339744087008,-87.762589322642,"{'latitude': '41.96339744087008', 'longitude': '-87.762589322642', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-06T00:00:00,11-00007967,Pot Hole in Street,Dispatch Crew,Pothole Patched,2,4545 N LONG AVE,60630,1139512.33733099,1929848.27419153,45,16,15,,41.96380602655133,-87.76230847472358,"{'latitude': '41.96380602655133', 'longitude': '-87.76230847472358', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-06T00:00:00,11-00007998,Pot Hole in Street,Dispatch Crew,Pothole Patched,2,4537 N LONG AVE,60630,1139514.03733099,1929794.27419153,45,16,15,,41.96357580383586,-87.76230118745305,"{'latitude': '41.96357580383586', 'longitude': '-87.76230118745305', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-06T00:00:00,11-00008857,Pot Hole in Street,Dispatch Crew,Pothole Patched,1,2600 S CALIFORNIA AVE,60608,1158120.12431113,1886641.82221283,12,10,30,25,41.84458430031092,-87.69535984321492,"{'latitude': '41.84458430031092', 'longitude': '-87.69535984321492', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-06T00:00:00,11-00008925,Pot Hole in Street,Dispatch Crew,Pothole Patched,4,10434 S VERNON AVE,60628,1181089.93590546,1835873.88717898,9,5,49,,41.7044506801001,-87.61261770438007,"{'latitude': '41.7044506801001', 'longitude': '-87.61261770438007', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-06T00:00:00,11-00010277,Pot Hole in Street,Dispatch Crew,Pothole Patched,6,2131 W 99TH ST,60643,1163777.2316963,1838966.62607732,19,22,72,,41.713638959046584,-87.67572857999474,"{'latitude': '41.713638959046584', 'longitude': '-87.67572857999474', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-06T00:00:00,11-00011309,Pot Hole in Street,Dispatch Crew,Pothole Patched,11,200 E 76TH ST,60619,1178911.51211164,1854666.03209093,6,6,69,51,41.75660930909804,-87.61981120383386,"{'latitude': '41.75660930909804', 'longitude': '-87.61981120383386', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-06T00:00:00,11-00011311,Pot Hole in Street,Dispatch Crew,Pothole Patched,5,5938 W FULTON ST,60644,1136718.63697893,1901399.14940292,29,15,25,,41.88570619630418,-87.77347823805728,"{'latitude': '41.88570619630418', 'longitude': '-87.77347823805728', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-06T00:00:00,11-00011314,Pot Hole in Street,Dispatch Crew,Pothole Patched,3,5800 W FOSTER AVE,60630,1136521.73503429,1934223.68378824,45,16,11,,41.975784949453136,-87.77339984655438,"{'latitude': '41.975784949453136', 'longitude': '-87.77339984655438', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-06T00:00:00,11-00011321,Pot Hole in Street,Dispatch Crew,Pothole Patched,41,5400 S ELLIS AVE,60615,1183862.83318836,1869807.79852913,4,21,41,,41.79786097509315,-87.60141650939397,"{'latitude': '41.79786097509315', 'longitude': '-87.60141650939397', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-06T00:00:00,11-00011324,Pot Hole in Street,Dispatch Crew,Pothole Patched,7,3600 S KEDZIE AVE,60632,1155621.03753135,1880569.22991553,12,9,58,,41.828035141054066,-87.70469773161406,"{'latitude': '41.828035141054066', 'longitude': '-87.70469773161406', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-06T00:00:00,11-00011521,Pot Hole in Street,Dispatch Crew,Pothole Patched,1,4800 N CENTRAL AVE,60630,1138134.87586572,1931358.03739002,45,16,15,,41.96782599081704,-87.76762485604898,"{'latitude': '41.96782599081704', 'longitude': '-87.76762485604898', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-06T00:00:00,11-00011735,Pot Hole in Street,Dispatch Crew, No Problem Found,0,5500 W AGATITE AVE,60630,1138875.35327114,1929046.00370674,45,16,15,,41.96153282550635,-87.7649361789219,"{'latitude': '41.96153282550635', 'longitude': '-87.7649361789219', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-06T00:00:00,11-00012015,Pot Hole in Street,Dispatch Crew,Pothole Patched,2,7858 S VERNON AVE,60619,1180605.36249052,1853002.19928727,6,6,69,51,41.751228139129665,-87.6138620393627,"{'latitude': '41.751228139129665', 'longitude': '-87.6138620393627', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-06T00:00:00,11-00012019,Pot Hole in Street,Dispatch Crew,Pothole Patched,5,2032 W 99TH ST,60643,1164437.73621517,1838986.14053407,19,22,72,,41.71389594167996,-87.67343701361317,"{'latitude': '41.71389594167996', 'longitude': '-87.67343701361317', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-06T00:00:00,11-00012033,Pot Hole in Street,Dispatch Crew,Pothole Patched,5,12600 S WALLACE ST,60628,1174604.24071464,1821338.22832395,9,5,53,,41.66509073659827,-87.63680682898203,"{'latitude': '41.66509073659827', 'longitude': '-87.63680682898203', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-07T00:00:00,11-00005242,Pot Hole in Street,Dispatch Crew,Pothole Patched,6,5600 N SHERIDAN RD,60660,1168624.656384,1937417.1642699,48,20,77,,41.983886040840844,-87.65534235139772,"{'latitude': '41.983886040840844', 'longitude': '-87.65534235139772', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-07T00:00:00,11-00005345,Pot Hole in Street,Dispatch Crew,Pothole Patched,7,4700 S WESTERN BLVD,60609,1161310.3575269,1873446.69251481,12,9,61,,41.80836954885439,-87.68401939671894,"{'latitude': '41.80836954885439', 'longitude': '-87.68401939671894', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-07T00:00:00,11-00005371,Pot Hole in Street,Dispatch Crew,Pothole Patched,2,432 W 76TH ST,60620,1174610.16072856,1854534.83838806,17,6,69,,41.75634393589647,-87.63571946212932,"{'latitude': '41.75634393589647', 'longitude': '-87.63571946212932', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-07T00:00:00,11-00006258,Pot Hole in Street,Dispatch Crew, No Problem Found,0,3831 W 82ND ST,60652,1152277.11290337,1849934.29659724,18,8,70,,41.74396082029601,-87.71811318453899,"{'latitude': '41.74396082029601', 'longitude': '-87.71811318453899', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-07T00:00:00,11-00006305,Pot Hole in Street,Dispatch Crew,Pothole Patched,15,10441 S HAMLIN AVE,60655,1152850.76878256,1835104.25351307,19,22,74,,41.70290554174948,-87.71574544030848,"{'latitude': '41.70290554174948', 'longitude': '-87.71574544030848', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-07T00:00:00,11-00006501,Pot Hole in Street,Dispatch Crew,Pothole Patched,4,4636 N KENMORE AVE,60640,1168401.99100639,1931014.23999848,46,23,3,34,41.96655577363023,-87.65634610431964,"{'latitude': '41.96655577363023', 'longitude': '-87.65634610431964', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-07T00:00:00,11-00006605,Pot Hole in Street,Dispatch Crew, No Problem Found,0,3812 W 80TH PL,60652,1152375.69320701,1850937.25219212,18,8,70,,41.746934884560034,-87.71751872545208,"{'latitude': '41.746934884560034', 'longitude': '-87.71751872545208', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-07T00:00:00,11-00007209,Pot Hole in Street,Dispatch Crew,Pothole Patched,1,8100 S RACINE AVE,60620,1169730.18657288,1851078.52790147,21,6,71,,41.746765536142235,-87.65378556494247,"{'latitude': '41.746765536142235', 'longitude': '-87.65378556494247', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-07T00:00:00,11-00007342,Pot Hole in Street,Dispatch Crew,Pothole Patched,1,828 N RUSH ST,60611,1176837.29278856,1906020.87111875,42,18,8,,41.89747029398099,-87.62609489220468,"{'latitude': '41.89747029398099', 'longitude': '-87.62609489220468', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-07T00:00:00,11-00007779,Pot Hole in Street,Dispatch Crew,Pothole Patched,2,3500 W 83RD PL,60652,1154507.55950092,1848997.29388784,18,8,70,,41.74157024222549,-87.70959859769265,"{'latitude': '41.74157024222549', 'longitude': '-87.70959859769265', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-07T00:00:00,11-00007974,Pot Hole in Street,Dispatch Crew,Pothole Patched,5,7655 W HORTENSE AVE,60631,1124337.8093279,1941548.39861804,41,16,10,,41.99585566639914,-87.81874879928607,"{'latitude': '41.99585566639914', 'longitude': '-87.81874879928607', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-07T00:00:00,11-00008740,Pot Hole in Street,Dispatch Crew,Pothole Patched,8,6728 W SCHREIBER AVE,60631,1130298.60440258,1942362.32479537,41,16,10,,41.99808877689016,-87.79677277133506,"{'latitude': '41.99808877689016', 'longitude': '-87.79677277133506', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-07T00:00:00,11-00008907,Pot Hole in Street,Dispatch Crew,Pothole Patched,2,1453 W GRANVILLE AVE,60660,1165496.18217041,1941284.52528952,48,24,77,,41.99436330686378,-87.66736942394675,"{'latitude': '41.99436330686378', 'longitude': '-87.66736942394675', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-07T00:00:00,11-00008970,Pot Hole in Street,Dispatch Crew,Pothole Patched,3,1443 W GRANVILLE AVE,60660,1165563.151078,1941286.19488839,48,24,77,,41.994367677171915,-87.6669908732623,"{'latitude': '41.994367677171915', 'longitude': '-87.6669908732623', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-07T00:00:00,11-00008988,Pot Hole in Street,Dispatch Crew,Pothole Patched,7,1431 W GRANVILLE AVE,60660,1165643.551078,1941288.09488839,48,24,77,,41.9943728603553,-87.66653669779306,"{'latitude': '41.9943728603553', 'longitude': '-87.66653669779306', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-07T00:00:00,11-00009000,Pot Hole in Street,Dispatch Crew,Pothole Patched,3,1415 W GRANVILLE AVE,60660,1165750.651078,1941290.69488839,48,24,77,,41.99437958552195,-87.66593100600502,"{'latitude': '41.99437958552195', 'longitude': '-87.66593100600502', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-07T00:00:00,11-00009004,Pot Hole in Street,Dispatch Crew,Pothole Patched,8,4554 N HARDING AVE,60625,1149238.87952078,1929982.71783083,39,17,14,,41.96435749853858,-87.72684567926962,"{'latitude': '41.96435749853858', 'longitude': '-87.72684567926962', 'needs_recoding': False}"
