Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location
2011-01-02T00:00:00,Completed - Dup,2011-01-04T00:00:00,11-00004898,Street Lights - All/Out,7800 S PEORIA ST,60620,1171658.28471004,1853122.71439936,17,6,71,41.75242514581137,-87.64651532800957,"{'latitude': '41.75242514581137', 'longitude': '-87.64651532800957', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-05T00:00:00,11-00003490,Street Lights - All/Out,2800 N MILWAUKEE AVE,60618,1153247.5422164,1918416.59879857,35,14,21,41.93198308103475,-87.71225309774914,"{'latitude': '41.93198308103475', 'longitude': '-87.71225309774914', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-05T00:00:00,11-00003537,Street Lights - All/Out,6001 S MELVINA AVE,60638,1136093.98997323,1864099.58132647,23,8,64,41.78325291129051,-87.77658513350079,"{'latitude': '41.78325291129051', 'longitude': '-87.77658513350079', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-05T00:00:00,11-00003713,Street Lights - All/Out,8400 S BAKER AVE,60617,1198615.51890789,1849535.19856798,10,4,46,41.741947761200194,-87.54785025894498,"{'latitude': '41.741947761200194', 'longitude': '-87.54785025894498', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-05T00:00:00,11-00003943,Street Lights - All/Out,8400 S BAKER AVE,60617,1198615.51890789,1849535.19856798,10,4,46,41.741947761200194,-87.54785025894498,"{'latitude': '41.741947761200194', 'longitude': '-87.54785025894498', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-05T00:00:00,11-00004297,Street Lights - All/Out,6746 S ARTESIAN AVE,60629,1161203.77923278,1859851.34510125,15,8,66,41.77111212227773,-87.6846408486173,"{'latitude': '41.77111212227773', 'longitude': '-87.6846408486173', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-05T00:00:00,11-00004365,Street Lights - All/Out,2800 N MILWAUKEE AVE,60618,1153247.5422164,1918416.59879857,35,14,21,41.93198308103475,-87.71225309774914,"{'latitude': '41.93198308103475', 'longitude': '-87.71225309774914', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-05T00:00:00,11-00004379,Street Lights - All/Out,5600 S AUSTIN AVE,60638,1137327.94251867,1866824.6573725,23,8,56,41.79070899232377,-87.77199572592224,"{'latitude': '41.79070899232377', 'longitude': '-87.77199572592224', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-05T00:00:00,11-00004404,Street Lights - All/Out,3634 S CALUMET AVE,60653,1179111.27151384,1880920.12101237,2,2,35,41.82853735939066,-87.6183563231142,"{'latitude': '41.82853735939066', 'longitude': '-87.6183563231142', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-05T00:00:00,11-00004411,Street Lights - All/Out,6000 S MOODY AVE,60638,1136426.75000976,1864116.90997582,23,8,64,41.783294545247706,-87.7753646855061,"{'latitude': '41.783294545247706', 'longitude': '-87.7753646855061', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-05T00:00:00,11-00004439,Street Lights - All/Out,6125 W 64TH ST,60638,1136684.76628181,1861457.23921822,13,8,64,41.77599132308774,-87.7744820640334,"{'latitude': '41.77599132308774', 'longitude': '-87.7744820640334', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-05T00:00:00,11-00004443,Street Lights - All/Out,1510 E MARQUETTE RD,60637,1187394.62590874,1861536.39188693,5,3,42,41.77515384018987,-87.58858200050808,"{'latitude': '41.77515384018987', 'longitude': '-87.58858200050808', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-05T00:00:00,11-00004455,Street Lights - All/Out,6100 W 64TH ST,60638,1136852.96628181,1861462.83921822,13,8,64,41.776003689397115,-87.77386530955475,"{'latitude': '41.776003689397115', 'longitude': '-87.77386530955475', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-05T00:00:00,11-00004457,Street Lights - All/Out,1514 E MARQUETTE RD,60637,1187422.72590874,1861536.99188693,5,3,42,41.775154818822976,-87.58847897204832,"{'latitude': '41.775154818822976', 'longitude': '-87.58847897204832', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-05T00:00:00,11-00004459,Street Lights - All/Out,6120 W 64TH PL,60638,1136730.38231603,1861125.50033002,13,8,64,41.775080156598925,-87.7743227409343,"{'latitude': '41.775080156598925', 'longitude': '-87.7743227409343', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-05T00:00:00,11-00004463,Street Lights - All/Out,7200 S UNIVERSITY AVE,60619,1185127.08006788,1857505.89076577,5,3,69,41.764147361182914,-87.59702090679329,"{'latitude': '41.764147361182914', 'longitude': '-87.59702090679329', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-05T00:00:00,11-00004470,Street Lights - All/Out,1446 E MARQUETTE RD,60637,1186983.48700327,1861527.15989157,20,3,42,41.77513826727011,-87.59008945267607,"{'latitude': '41.77513826727011', 'longitude': '-87.59008945267607', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-05T00:00:00,11-00004493,Street Lights - All/Out,8400 S BAKER AVE,60617,1198615.51890789,1849535.19856798,10,4,46,41.741947761200194,-87.54785025894498,"{'latitude': '41.741947761200194', 'longitude': '-87.54785025894498', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-05T00:00:00,11-00004502,Street Lights - All/Out,6137 W 64TH PL,60638,1136615.98231603,1861121.70033002,13,8,64,41.77507176854182,-87.77474221573428,"{'latitude': '41.77507176854182', 'longitude': '-87.77474221573428', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-05T00:00:00,11-00004509,Street Lights - All/Out,3600 S CALUMET AVE,60653,1179106.77151384,1881126.32101237,2,2,35,41.82910329069696,-87.61836653695526,"{'latitude': '41.82910329069696', 'longitude': '-87.61836653695526', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-05T00:00:00,11-00004510,Street Lights - All/Out,7100 S UNIVERSITY AVE,60619,1185110.30001306,1858138.99181587,5,3,69,41.76588504409556,-87.59706254648674,"{'latitude': '41.76588504409556', 'longitude': '-87.59706254648674', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-05T00:00:00,11-00004549,Street Lights - All/Out,6021 S WINCHESTER AVE,60636,1164388.90443065,1864730.16878045,15,7,67,41.784433742223875,-87.67282791828545,"{'latitude': '41.784433742223875', 'longitude': '-87.67282791828545', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-05T00:00:00,11-00004566,Street Lights - All/Out,5500 S AUSTIN AVE,60638,1137304.35601157,1867492.64371213,23,8,56,41.79254248718662,-87.77206622296201,"{'latitude': '41.79254248718662', 'longitude': '-87.77206622296201', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-05T00:00:00,11-00004583,Street Lights - All/Out,6100 W 64TH PL,60638,1136864.98231603,1861129.90033002,13,8,64,41.775089829022434,-87.77382919960583,"{'latitude': '41.775089829022434', 'longitude': '-87.77382919960583', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-05T00:00:00,11-00004587,Street Lights - All/Out,6011 S MELVINA AVE,60638,1136096.38997323,1864032.08132647,23,8,64,41.78306763632918,-87.77657793653911,"{'latitude': '41.78306763632918', 'longitude': '-87.77657793653911', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-05T00:00:00,11-00004639,Street Lights - All/Out,6100 W 60TH ST,60638,1136759.75000076,1864128.18003235,23,8,64,41.78331953607027,-87.77414350075931,"{'latitude': '41.78331953607027', 'longitude': '-87.77414350075931', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-05T00:00:00,11-00004645,Street Lights - All/Out,5320 S WOLCOTT AVE,60609,1164588.23328946,1869403.73448707,16,9,61,41.79725438873402,-87.67196527955467,"{'latitude': '41.79725438873402', 'longitude': '-87.67196527955467', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-05T00:00:00,11-00004648,Street Lights - All/Out,3500 S CALUMET AVE,60653,1179089.929874,1881850.6833295,2,2,35,41.83109138036429,-87.61840621023332,"{'latitude': '41.83109138036429', 'longitude': '-87.61840621023332', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-05T00:00:00,11-00004664,Street Lights - All/Out,6000 S MELVINA AVE,60638,1136093.78997323,1864106.28132647,23,8,64,41.78327130086645,-87.7765857077293,"{'latitude': '41.78327130086645', 'longitude': '-87.7765857077293', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-05T00:00:00,11-00004678,Street Lights - All/Out,6034 S WINCHESTER AVE,60636,1164391.30443065,1864643.06878045,15,7,67,41.784194677993696,-87.67282157205494,"{'latitude': '41.784194677993696', 'longitude': '-87.67282157205494', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-05T00:00:00,11-00004719,Street Lights - All/Out,500 S LARAMIE AVE,60644,1141805.39327098,1897186.54208577,29,15,25,41.873945124473934,-87.75482794060572,"{'latitude': '41.873945124473934', 'longitude': '-87.75482794060572', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-05T00:00:00,11-00004750,Street Lights - All/Out,8800 S BISHOP ST,60620,1168204.49163122,1846389.84739033,21,22,71,41.734024170159785,-87.65936525443023,"{'latitude': '41.734024170159785', 'longitude': '-87.65936525443023', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-05T00:00:00,11-00004761,Street Lights - All/Out,5900 S WINCHESTER AVE,60636,1164366.17112889,1865534.73822426,15,7,67,41.786642063336195,-87.6728886091174,"{'latitude': '41.786642063336195', 'longitude': '-87.6728886091174', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-05T00:00:00,11-00004782,Street Lights - All/Out,5521 S AUSTIN AVE,60638,1137309.35601157,1867350.94371213,23,8,56,41.79215354787422,-87.77205128062698,"{'latitude': '41.79215354787422', 'longitude': '-87.77205128062698', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-05T00:00:00,11-00004784,Street Lights - All/Out,2439 W MARQUETTE RD,60629,1161160.47923278,1860158.54510125,15,8,66,41.771956018705396,-87.68479108014132,"{'latitude': '41.771956018705396', 'longitude': '-87.68479108014132', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-05T00:00:00,11-00004792,Street Lights - All/Out,5924 S WINCHESTER AVE,60636,1164370.77112889,1865373.83822426,15,7,67,41.786200436169786,-87.67287627473435,"{'latitude': '41.786200436169786', 'longitude': '-87.67287627473435', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-05T00:00:00,11-00004802,Street Lights - All/Out,6158 W 60TH ST,60638,1136297.55000976,1864112.80997582,23,8,64,41.783285593803676,-87.77583848383328,"{'latitude': '41.783285593803676', 'longitude': '-87.77583848383328', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-05T00:00:00,11-00004806,Street Lights - All/Out,1599 E MARQUETTE RD,60637,1188019.84412257,1861549.51433097,5,3,42,41.77517496865583,-87.58628964897952,"{'latitude': '41.77517496865583', 'longitude': '-87.58628964897952', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-05T00:00:00,11-00004849,Street Lights - All/Out,8100 S MARSHFIELD AVE,60620,1166751.25641175,1850996.91329913,18,6,71,41.74669773390558,-87.66455806730495,"{'latitude': '41.74669773390558', 'longitude': '-87.66455806730495', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-06T00:00:00,11-00003583,Street Lights - All/Out,6699 S HOMAN AVE,60629,1154882.22987875,1859981.98167588,15,8,66,41.77159911269599,-87.70781009284853,"{'latitude': '41.77159911269599', 'longitude': '-87.70781009284853', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-06T00:00:00,11-00003763,Street Lights - All/Out,11900 S LAFAYETTE AVE,60628,1178054.70110765,1826056.42982239,9,5,53,41.678009127578235,-87.62389257665659,"{'latitude': '41.678009127578235', 'longitude': '-87.62389257665659', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-06T00:00:00,11-00004356,Street Lights - All/Out,12000 S LAFAYETTE AVE,60628,1178078.41677794,1825393.01951065,9,5,53,41.67618809277164,-87.6238257652378,"{'latitude': '41.67618809277164', 'longitude': '-87.6238257652378', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-06T00:00:00,11-00004359,Street Lights - All/Out,11900 S LAFAYETTE AVE,60628,1178054.70110765,1826056.42982239,9,5,53,41.678009127578235,-87.62389257665659,"{'latitude': '41.678009127578235', 'longitude': '-87.62389257665659', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-06T00:00:00,11-00004392,Street Lights - All/Out,5142 S SACRAMENTO AVE,60632,1157246.32993274,1870396.08241734,14,9,63,41.80012937848123,-87.69886231167068,"{'latitude': '41.80012937848123', 'longitude': '-87.69886231167068', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-06T00:00:00,11-00004398,Street Lights - All/Out,9602 S WENTWORTH AVE,60628,1176638.80056696,1841274.97710338,21,5,49,41.719802900268135,-87.62861944431228,"{'latitude': '41.719802900268135', 'longitude': '-87.62861944431228', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-06T00:00:00,11-00004434,Street Lights - All/Out,7600 S CRANDON AVE,60649,1192854.70457304,1855021.8133685,7,4,43,41.75714584711152,-87.5687787019961,"{'latitude': '41.75714584711152', 'longitude': '-87.5687787019961', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-06T00:00:00,11-00004435,Street Lights - All/Out,3300 W 59TH PL,60629,1155410.45641283,1864977.71987213,16,8,66,41.785297606949484,-87.70574012122219,"{'latitude': '41.785297606949484', 'longitude': '-87.70574012122219', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-06T00:00:00,11-00004462,Street Lights - All/Out,9611 S WENTWORTH AVE,60628,1176640.30056696,1841214.77710338,21,5,49,41.71963766966497,-87.62861575515761,"{'latitude': '41.71963766966497', 'longitude': '-87.62861575515761', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-06T00:00:00,11-00004481,Street Lights - All/Out,11900 S LAFAYETTE AVE,60628,1178054.70110765,1826056.42982239,9,5,53,41.678009127578235,-87.62389257665659,"{'latitude': '41.678009127578235', 'longitude': '-87.62389257665659', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-06T00:00:00,11-00004521,Street Lights - All/Out,7800 S WABASH AVE,60619,1178063.71208279,1853311.20082838,6,6,69,41.75279965990137,-87.62303658403808,"{'latitude': '41.75279965990137', 'longitude': '-87.62303658403808', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-06T00:00:00,11-00004558,Street Lights - All/Out,7600 S CRANDON AVE,60649,1192854.70457304,1855021.8133685,7,4,43,41.75714584711152,-87.5687787019961,"{'latitude': '41.75714584711152', 'longitude': '-87.5687787019961', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-06T00:00:00,11-00004584,Street Lights - All/Out,7600 S LUELLA AVE,60649,1192517.85848116,1855013.67739646,7,4,43,41.75713172953249,-87.570013431504,"{'latitude': '41.75713172953249', 'longitude': '-87.570013431504', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-06T00:00:00,11-00004626,Street Lights - All/Out,7600 S CRANDON AVE,60649,1192854.70457304,1855021.8133685,7,4,43,41.75714584711152,-87.5687787019961,"{'latitude': '41.75714584711152', 'longitude': '-87.5687787019961', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-06T00:00:00,11-00004789,Street Lights - All/Out,7732 S GREEN ST,60620,1171976.91758759,1853580.58989729,17,6,71,41.753674629120674,-87.64533425855113,"{'latitude': '41.753674629120674', 'longitude': '-87.64533425855113', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-06T00:00:00,11-00004848,Street Lights - All/Out,6400 N CALDWELL AVE,60646,1138276.7159908,1942116.4325115,41,16,12,41.99730199192702,-87.76669344916938,"{'latitude': '41.99730199192702', 'longitude': '-87.76669344916938', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-06T00:00:00,11-00004892,Street Lights - All/Out,3900 W WELLINGTON AVE,60618,1149867.42127157,1919656.62017487,31,25,21,41.93545232381229,-87.72464229062209,"{'latitude': '41.93545232381229', 'longitude': '-87.72464229062209', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-06T00:00:00,11-00004907,Street Lights - All/Out,400 E 111TH ST,60628,1180882.64576997,1831447.17198893,9,5,49,41.69273772730993,-87.61337649382533,"{'latitude': '41.69273772730993', 'longitude': '-87.61337649382533', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-06T00:00:00,11-00004925,Street Lights - All/Out,9500 S WENTWORTH AVE,60628,1176621.01892167,1841951.60410672,21,5,49,41.72166005500837,-87.62866428774697,"{'latitude': '41.72166005500837', 'longitude': '-87.62866428774697', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-07T00:00:00,11-00003569,Street Lights - All/Out,5649 W PENSACOLA AVE,60634,1137897.18841171,1928358.32160966,38,16,15,41.95955545022872,-87.76842337698243,"{'latitude': '41.95955545022872', 'longitude': '-87.76842337698243', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-07T00:00:00,11-00003577,Street Lights - All/Out,2600 S PRAIRIE AVE,60616,1178480.25640861,1887163.83720306,2,21,35,41.84568496414143,-87.62048133162611,"{'latitude': '41.84568496414143', 'longitude': '-87.62048133162611', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-07T00:00:00,11-00004555,Street Lights - All/Out,4600 S WALLACE ST,60609,1173067.86759384,1874400.32307393,11,9,61,41.8107822996353,-87.64072176324878,"{'latitude': '41.8107822996353', 'longitude': '-87.64072176324878', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-07T00:00:00,11-00004600,Street Lights - All/Out,5200 S NEWLAND AVE,60638,1130933.26972078,1869317.50960016,23,8,56,41.79766202382626,-87.79538680668958,"{'latitude': '41.79766202382626', 'longitude': '-87.79538680668958', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-07T00:00:00,11-00004609,Street Lights - All/Out,622 W 46TH PL,60609,1172928.0004869,1874061.63368547,11,9,61,41.80985599464868,-87.64124478445783,"{'latitude': '41.80985599464868', 'longitude': '-87.64124478445783', 'needs_recoding': False}"
