Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Location of Trees,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location
2011-06-16T00:00:00,Completed,2013-02-25T00:00:00,11-03004351,Tree Trim,Parkway,11214 S TRUMBULL AVE,60655,1155366.60889564,1829942.50130031,19,22,74,41.6891559003905,-87.70683598544001,"{'latitude': '41.6891559003905', 'longitude': '-87.70683598544001', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2013-02-28T00:00:00,11-02996042,Tree Trim,Parkway,3311 S HOYNE AVE,60608,1162886.95137548,1882705.14713087,11,9,59,41.833790769353186,-87.67783203348407,"{'latitude': '41.833790769353186', 'longitude': '-87.67783203348407', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2012-03-01T00:00:00,11-02998952,Tree Trim,Parkway,1432 W LEXINGTON ST,60607,1166948.07717156,1896848.4599007,25,12,28,41.872515291591164,-87.66252545796,"{'latitude': '41.872515291591164', 'longitude': '-87.66252545796', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2013-03-01T00:00:00,11-02988987,Tree Trim,Parkway,6814 W FOSTER AVE,60656,1129784.95871979,1934140.96816776,41,16,10,41.975566510377455,-87.79811526658987,"{'latitude': '41.975566510377455', 'longitude': '-87.79811526658987', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2013-03-01T00:00:00,11-02988997,Tree Trim,Parkway,6812 W FOSTER AVE,60656,1129806.25871979,1934141.36816776,41,16,10,41.975567242811984,-87.79803692801111,"{'latitude': '41.975567242811984', 'longitude': '-87.79803692801111', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2012-03-02T00:00:00,11-02982491,Tree Trim,Vacant Lot,3009 E 80TH PL,60617,1197688.7869918,1852174.58461041,7,4,46,41.74921359431497,-87.55115780074367,"{'latitude': '41.74921359431497', 'longitude': '-87.55115780074367', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2012-03-12T00:00:00,11-02997415,Tree Trim,Parkway,9819 S UNION AVE,60628,1173374.32999057,1839672.87128848,21,22,73,41.71547919947611,-87.64062345765677,"{'latitude': '41.71547919947611', 'longitude': '-87.64062345765677', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2012-03-12T00:00:00,11-02997420,Tree Trim,Parkway,9821 S UNION AVE,60628,1173375.02999057,1839651.07128848,21,22,73,41.715419361687054,-87.64062153630078,"{'latitude': '41.715419361687054', 'longitude': '-87.64062153630078', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2013-03-12T00:00:00,11-03000892,Tree Trim,Parkway,5703 W SUPERIOR ST,60644,1138175.29560773,1904426.64970321,29,15,25,41.89387928706087,-87.76798102776831,"{'latitude': '41.89387928706087', 'longitude': '-87.76798102776831', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2012-03-20T00:00:00,11-03003081,Tree Trim,Parkway,4517 W WRIGHTWOOD AVE,60639,1145759.85898539,1917121.84939001,31,25,20,41.92857571137079,-87.73980244426143,"{'latitude': '41.92857571137079', 'longitude': '-87.73980244426143', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2012-03-26T00:00:00,11-03002538,Tree Trim,Parkway,10800 S AVENUE E,60617,1203839.5468747,1833926.00170973,10,4,52,41.69898256720747,-87.52924421818253,"{'latitude': '41.69898256720747', 'longitude': '-87.52924421818253', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2012-03-27T00:00:00,11-02996107,Tree Trim,Parkway,2131 W ERIE ST,60612,1162079.50931522,1904322.10842742,26,13,24,41.89312664103251,-87.68019128697036,"{'latitude': '41.89312664103251', 'longitude': '-87.68019128697036', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2012-04-03T00:00:00,11-03001849,Tree Trim,Parkway,7815 S CONSTANCE AVE,60649,1189892.27636645,1853522.29419452,8,4,43,41.75310276800605,-87.57968349152033,"{'latitude': '41.75310276800605', 'longitude': '-87.57968349152033', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2012-04-06T00:00:00,11-02987515,Tree Trim,Parkway,7721 S MORGAN ST,60620,1170982.21119987,1853627.10193114,17,6,71,41.75382403437306,-87.64897814397438,"{'latitude': '41.75382403437306', 'longitude': '-87.64897814397438', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2012-04-06T00:00:00,11-02991758,Tree Trim,Parkway,7719 S MORGAN ST,60620,1170981.81119987,1853640.50193114,17,6,71,41.75386081444896,-87.64897921922191,"{'latitude': '41.75386081444896', 'longitude': '-87.64897921922191', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2012-04-12T00:00:00,11-02986073,Tree Trim,Parkway,1430 W PRATT BLVD,60626,1165363.02988621,1945274.79197221,49,24,1,42.005433508857365,-87.6669627948992,"{'latitude': '42.005433508857365', 'longitude': '-87.6669627948992', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2012-04-13T00:00:00,11-02995355,Tree Trim,Parkway,4145 W WEST END AVE,60624,1148730.01672492,1900650.95290973,28,11,26,41.88332097795483,-87.72931421039304,"{'latitude': '41.88332097795483', 'longitude': '-87.72931421039304', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2012-04-19T00:00:00,11-03004713,Tree Trim,Parkway,7841 S ABERDEEN ST,60620,1170343.16553075,1852811.53511181,17,6,71,41.75159993652048,-87.65134371459406,"{'latitude': '41.75159993652048', 'longitude': '-87.65134371459406', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2012-04-20T00:00:00,11-02995383,Tree Trim,Parkway,7404 S EBERHART AVE,60619,1180857.94408952,1856032.6654669,6,3,69,41.76020389240224,-87.6127134005216,"{'latitude': '41.76020389240224', 'longitude': '-87.6127134005216', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2012-04-20T00:00:00,11-03000144,Tree Trim,Parkway,2342 W POLK ST,60612,1160795.72118589,1896374.3368052,2,12,28,41.87134397005034,-87.68512663248116,"{'latitude': '41.87134397005034', 'longitude': '-87.68512663248116', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2012-04-25T00:00:00,11-03004184,Tree Trim,Parkway,5646 N KARLOV AVE,60646,1148044.57441239,1937152.43710298,39,17,13,41.98349749182914,-87.73088936592612,"{'latitude': '41.98349749182914', 'longitude': '-87.73088936592612', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2012-04-26T00:00:00,11-02993701,Tree Trim,Alley,836 N LAWLER AVE,60651,1142536.57006797,1905089.48552647,37,15,25,41.89561821160167,-87.7519467895791,"{'latitude': '41.89561821160167', 'longitude': '-87.7519467895791', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2012-05-01T00:00:00,11-02999288,Tree Trim,Parkway,4601 S KARLOV AVE,60632,1149795.50178243,1873812.65538669,14,8,57,41.80965262649887,-87.72609848878852,"{'latitude': '41.80965262649887', 'longitude': '-87.72609848878852', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2012-05-02T00:00:00,11-02988405,Tree Trim,Parkway,5356 S NAGLE AVE,60638,1134287.46341711,1868369.44246858,23,8,56,41.79500209793084,-87.78310842416802,"{'latitude': '41.79500209793084', 'longitude': '-87.78310842416802', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2012-05-07T00:00:00,11-02998968,Tree Trim,Parkway,1434 W LEXINGTON ST,60607,1166934.57717156,1896848.1599007,25,12,28,41.87251475786477,-87.662575030895,"{'latitude': '41.87251475786477', 'longitude': '-87.662575030895', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2012-05-14T00:00:00,11-03001618,Tree Trim,Parkway,6507 S WHIPPLE ST,60629,1157171.02382011,1861330.27309387,15,8,66,41.77525303766666,-87.69938362842979,"{'latitude': '41.77525303766666', 'longitude': '-87.69938362842979', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2012-06-13T00:00:00,11-03000175,Tree Trim,Parkway,6923 S INDIANA AVE,60637,1178791.76442704,1859067.71010831,6,3,69,41.76857963036469,-87.62019370383602,"{'latitude': '41.76857963036469', 'longitude': '-87.62019370383602', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2011-06-16T00:00:00,11-02997657,Tree Trim,,4326 N BELL AVE,60618,1160585.45440828,1928688.08140119,47,19,5,41.960019597590346,-87.6850017723739,"{'latitude': '41.960019597590346', 'longitude': '-87.6850017723739', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2011-06-16T00:00:00,11-02997668,Tree Trim,,4320 N BELL AVE,60618,1160586.65440828,1928647.88140119,47,19,5,41.95990926180676,-87.68499847882968,"{'latitude': '41.95990926180676', 'longitude': '-87.68499847882968', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2011-06-16T00:00:00,11-02997677,Tree Trim,,4316 N BELL AVE,60618,1160587.55440828,1928620.98140119,47,19,5,41.95983542813519,-87.68499591827451,"{'latitude': '41.95983542813519', 'longitude': '-87.68499591827451', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2011-06-16T00:00:00,11-02998139,Tree Trim,,2770 N LAWNDALE AVE,60647,1151243.81153045,1918171.0557017,35,25,22,41.93134888472995,-87.71962302574937,"{'latitude': '41.93134888472995', 'longitude': '-87.71962302574937', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2011-06-16T00:00:00,11-02998149,Tree Trim,,4123 W GLADYS AVE,60624,1148960.0921275,1898035.72838877,24,11,26,41.876140060093604,-87.72853702512703,"{'latitude': '41.876140060093604', 'longitude': '-87.72853702512703', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2011-06-16T00:00:00,11-02998269,Tree Trim,,3608 S WENTWORTH AVE,60609,1175539.250006,1880996.99268823,3,9,34,41.82882913078385,-87.6314593767772,"{'latitude': '41.82882913078385', 'longitude': '-87.6314593767772', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2011-06-16T00:00:00,11-02998281,Tree Trim,,3616 S WENTWORTH AVE,60609,1175541.5717,1880911.94905,3,9,34,41.82859571183404,-87.63145340789943,"{'latitude': '41.82859571183404', 'longitude': '-87.63145340789943', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2011-06-16T00:00:00,11-02998291,Tree Trim,,3624 S WENTWORTH AVE,60609,1175543.8717,1880826.94905,3,9,34,41.82836241310815,-87.63144751733815,"{'latitude': '41.82836241310815', 'longitude': '-87.63144751733815', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2011-06-16T00:00:00,11-02998301,Tree Trim,,201 W 35TH ST,60616,1175507.82759172,1881764.91232023,3,9,34,41.830937070894976,-87.6315516468702,"{'latitude': '41.830937070894976', 'longitude': '-87.6315516468702', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2011-06-16T00:00:00,11-02998309,Tree Trim,,349 W 33RD ST,60616,1174314.91999414,1883066.2983741,11,9,34,41.83453484291099,-87.6358896976005,"{'latitude': '41.83453484291099', 'longitude': '-87.6358896976005', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2011-06-16T00:00:00,11-02998319,Tree Trim,,345 W 33RD ST,60616,1174357.13129023,1883067.44668846,11,9,34,41.83453705340074,-87.63573478001341,"{'latitude': '41.83453705340074', 'longitude': '-87.63573478001341', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2011-06-16T00:00:00,11-02998328,Tree Trim,,335 W 33RD ST,60616,1174462.63129023,1883070.24668846,11,9,34,41.83454238509786,-87.63534759174212,"{'latitude': '41.83454238509786', 'longitude': '-87.63534759174212', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2011-06-16T00:00:00,11-02998337,Tree Trim,,3308 S SHIELDS AVE,60616,1174495.63129023,1883017.24668846,11,9,34,41.83439621278494,-87.63522808729292,"{'latitude': '41.83439621278494', 'longitude': '-87.63522808729292', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2011-06-16T00:00:00,11-02998349,Tree Trim,,3316 S SHIELDS AVE,60616,1174497.03129023,1882963.44668846,11,9,34,41.83424854986202,-87.63522455469102,"{'latitude': '41.83424854986202', 'longitude': '-87.63522455469102', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2011-06-16T00:00:00,11-02998360,Tree Trim,,3320 S SHIELDS AVE,60616,1174497.73129023,1882936.54668846,11,9,34,41.834174718399154,-87.63522278839443,"{'latitude': '41.834174718399154', 'longitude': '-87.63522278839443', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2011-06-16T00:00:00,11-02998380,Tree Trim,,3324 S SHIELDS AVE,60616,1174498.33129023,1882909.64668846,11,9,34,41.83410088916548,-87.63522138902222,"{'latitude': '41.83410088916548', 'longitude': '-87.63522138902222', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2011-06-16T00:00:00,11-02998391,Tree Trim,,3334 S SHIELDS AVE,60616,1174500.13129023,1882842.34668846,11,9,34,41.83391617218257,-87.63521679133046,"{'latitude': '41.83391617218257', 'longitude': '-87.63521679133046', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2011-06-16T00:00:00,11-02998406,Tree Trim,,3344 S SHIELDS AVE,60616,1174501.83129023,1882775.14668846,11,9,34,41.83373173183231,-87.63521255759527,"{'latitude': '41.83373173183231', 'longitude': '-87.63521255759527', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2011-06-16T00:00:00,11-02998418,Tree Trim,,3350 S SHIELDS AVE,60616,1174494.23129023,1883071.04668846,11,9,34,41.83454387570408,-87.63523161990645,"{'latitude': '41.83454387570408', 'longitude': '-87.63523161990645', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2011-06-16T00:00:00,11-02998821,Tree Trim,,10120 S LONGWOOD DR,60643,1165460.37411824,1837489.396778,19,22,72,41.709658462233364,-87.66966980308298,"{'latitude': '41.709658462233364', 'longitude': '-87.66966980308298', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2011-06-16T00:00:00,11-02998826,Tree Trim,,1206 W 109TH PL,60643,1170237.29348558,1832173.72012472,34,22,75,41.694969049116885,-87.65232995752298,"{'latitude': '41.694969049116885', 'longitude': '-87.65232995752298', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2011-06-16T00:00:00,11-02998831,Tree Trim,,1218 W 109TH PL,60643,1170156.39348558,1832171.62012472,34,22,75,41.694965041229935,-87.65262621824125,"{'latitude': '41.694965041229935', 'longitude': '-87.65262621824125', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2011-06-16T00:00:00,11-02998837,Tree Trim,,1426 W 109TH PL,60643,1168656.75501605,1832134.67013424,34,22,75,41.69489603573168,-87.65811792389653,"{'latitude': '41.69489603573168', 'longitude': '-87.65811792389653', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2011-06-16T00:00:00,11-02998841,Tree Trim,,9858 S WINCHESTER AVE,60643,1165201.36383116,1839282.78727819,19,22,72,41.714585291128266,-87.6705677866418,"{'latitude': '41.714585291128266', 'longitude': '-87.6705677866418', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2012-06-20T00:00:00,11-02998785,Tree Trim,Parkway,1629 W WILSON AVE,60640,1164702.69398869,1930617.51507964,47,19,3,41.965227566464335,-87.66980998062276,"{'latitude': '41.965227566464335', 'longitude': '-87.66980998062276', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2011-06-21T00:00:00,11-03002029,Tree Trim,Parkway,10929 S CENTRAL PARK AVE,60655,1154297.95338161,1831895.40302121,19,22,74,41.69453630221824,-87.71069667737434,"{'latitude': '41.69453630221824', 'longitude': '-87.71069667737434', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2012-06-25T00:00:00,11-03002583,Tree Trim,,9338 S OAKLEY AVE,60620,1162678.32230524,1842643.12742706,19,22,72,41.723859539262946,-87.67971484251797,"{'latitude': '41.723859539262946', 'longitude': '-87.67971484251797', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2012-06-29T00:00:00,11-02987695,Tree Trim,Parkway,5507 N LINDER AVE,60630,1138521.69660445,1936273.86349114,45,16,11,41.98126507126519,-87.76593464207326,"{'latitude': '41.98126507126519', 'longitude': '-87.76593464207326', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2012-07-05T00:00:00,11-02989067,Tree Trim,Parkway,9126 S WABASH AVE,60619,1178314.64451797,1844434.31018182,6,6,49,41.728434710040055,-87.62238576830588,"{'latitude': '41.728434710040055', 'longitude': '-87.62238576830588', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2012-07-10T00:00:00,11-03006033,Tree Trim,Parkway,2723 S HARDING AVE,60623,1150483.15470781,1885604.63493283,22,10,30,41.84199806201503,-87.72326913486062,"{'latitude': '41.84199806201503', 'longitude': '-87.72326913486062', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2011-07-30T00:00:00,11-03007424,Tree Trim,Parkway,4400 S NORMAL AVE,60609,1173698.259868,1875753.10177842,11,9,61,41.81448048930941,-87.63836942932697,"{'latitude': '41.81448048930941', 'longitude': '-87.63836942932697', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2011-08-02T00:00:00,11-02994206,Tree Trim,Parkway,3156 S KOMENSKY AVE,60623,1149878.86579585,1883354.81890547,22,10,30,41.83583602970763,-87.72554513510117,"{'latitude': '41.83583602970763', 'longitude': '-87.72554513510117', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2011-08-03T00:00:00,11-03004936,Tree Trim,Parkway,1900 W CRYSTAL ST,60622,1163500.36361604,1908353.85008969,1,14,24,41.90416024579527,-87.6748593785552,"{'latitude': '41.90416024579527', 'longitude': '-87.6748593785552', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2011-08-10T00:00:00,11-02998217,Tree Trim,Parkway,6644 W HAYES AVE,60631,1130846.33370483,1943069.98010969,41,16,10,42.00005028107075,-87.79400535406351,"{'latitude': '42.00005028107075', 'longitude': '-87.79400535406351', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2012-08-15T00:00:00,11-02988322,Tree Trim,,8501 S MUSKEGON AVE,60617,1196631.75361683,1849154.8995902,10,4,46,41.74095364959352,-87.55513116892776,"{'latitude': '41.74095364959352', 'longitude': '-87.55513116892776', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2012-08-20T00:00:00,11-02988081,Tree Trim,Parkway,3610 S HONORE ST,60609,1164610.53741374,1880762.00620619,11,9,59,41.828422318733004,-87.67156273170872,"{'latitude': '41.828422318733004', 'longitude': '-87.67156273170872', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2011-08-24T00:00:00,11-02991559,Tree Trim,Parkway,2012 W IRVING PARK RD,60618,1162173.28682975,1926561.12502791,47,19,5,41.95415000933732,-87.67922385156763,"{'latitude': '41.95415000933732', 'longitude': '-87.67922385156763', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2012-09-11T00:00:00,11-02999420,Tree Trim,Parkway,6441 N NEW ENGLAND AVE,60631,1129703.01000257,1943021.27008481,41,16,10,41.99993630097902,-87.7982125843895,"{'latitude': '41.99993630097902', 'longitude': '-87.7982125843895', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2011-09-14T00:00:00,11-03001616,Tree Trim,Parkway,5230 N ROCKWELL ST,60625,1158070.94888862,1934772.00976777,40,20,4,41.976766048501894,-87.69407939112318,"{'latitude': '41.976766048501894', 'longitude': '-87.69407939112318', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2011-09-19T00:00:00,11-03003063,Tree Trim,Parkway,9109 S PHILLIPS AVE,60617,1194084.378868,1845045.86601096,7,4,48,41.72974093527566,-87.56459883172035,"{'latitude': '41.72974093527566', 'longitude': '-87.56459883172035', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2011-10-12T00:00:00,11-02995601,Tree Trim,Parkway,1600 W 18TH PL,60608,1166012.50138884,1891145.18110306,25,12,31,41.856885012135336,-87.66612310049747,"{'latitude': '41.856885012135336', 'longitude': '-87.66612310049747', 'needs_recoding': False}"
2011-06-16T00:00:00,Completed,2011-10-19T00:00:00,11-02993318,Tree Trim,Parkway,829 S MILLER ST,60607,1169743.6200231,1896469.94067407,25,12,28,41.87141619704231,-87.65227285551387,"{'latitude': '41.87141619704231', 'longitude': '-87.65227285551387', 'needs_recoding': False}"
