Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,What is the Nature of this Code Violation?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location
2012-01-06T00:00:00,Completed,2012-01-10T00:00:00,12-00029363,Sanitation Code Violation,Other,2323 W 116TH PL,60643,1162862.17589265,1827323.98482337,19,22,75,41.68181735027597,-87.67946743106948,"{'latitude': '41.68181735027597', 'longitude': '-87.67946743106948', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-10T00:00:00,12-00029630,Sanitation Code Violation,Dog feces in yard,5914 S INDIANA AVE,60637,1178610.50362429,1865846.77932308,20,2,40,41.78718621110252,-87.6206521752169,"{'latitude': '41.78718621110252', 'longitude': '-87.6206521752169', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-10T00:00:00,12-00030173,Sanitation Code Violation,Overflowing carts,6110 N CALIFORNIA AVE,60659,1156564.66833208,1940447.00006591,50,24,2,41.99236920252307,-87.69946419688026,"{'latitude': '41.99236920252307', 'longitude': '-87.69946419688026', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00027328,Sanitation Code Violation,,3113 S MAY ST,60608,1169154.70000178,1884123.74077638,11,9,60,41.83754997477052,-87.65479318702718,"{'latitude': '41.83754997477052', 'longitude': '-87.65479318702718', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-12T00:00:00,12-00029281,Sanitation Code Violation,Construction Site Cleanliness/Fence,11349 S HAMLIN AVE,60655,1153214.58011335,1829034.07730865,19,22,74,41.68670568471389,-87.71473849531793,"{'latitude': '41.68670568471389', 'longitude': '-87.71473849531793', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-13T00:00:00,12-00029542,Sanitation Code Violation,Construction Site Cleanliness/Fence,456 N CARPENTER ST,60642,1169371.27842938,1903357.27217086,27,13,24,41.890323628585726,-87.65343953673928,"{'latitude': '41.890323628585726', 'longitude': '-87.65343953673928', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-13T00:00:00,12-00029945,Sanitation Code Violation,Other,3700 W 76TH PL,60652,1153171.44367441,1853682.16012391,18,8,70,41.754345359034964,-87.71424753773942,"{'latitude': '41.754345359034964', 'longitude': '-87.71424753773942', 'needs_recoding': False}"
2013-01-06T00:00:00,Completed - Dup,2013-01-08T00:00:00,13-00021475,Sanitation Code Violation,Garbage in yard,8216 S ABERDEEN ST,60620,1170415.01002342,1850324.93002147,21,6,71,41.74477479557406,-87.65115268295786,"{'latitude': '41.74477479557406', 'longitude': '-87.65115268295786', 'needs_recoding': False}"
2013-01-06T00:00:00,Completed,2013-01-07T00:00:00,13-00020537,Sanitation Code Violation,Dumpster not being emptied,3244 N LINCOLN AVE,60657,1164882.00359535,1921698.39006677,32,19,6,41.94074926320708,-87.66940475362759,"{'latitude': '41.94074926320708', 'longitude': '-87.66940475362759', 'needs_recoding': False}"
2013-01-06T00:00:00,Completed,2013-01-07T00:00:00,13-00021010,Sanitation Code Violation,Garbage in yard,2050 N DAYTON ST,60614,1170301.71632316,1913509.23281604,43,18,7,41.91816092236058,-87.64972544991934,"{'latitude': '41.91816092236058', 'longitude': '-87.64972544991934', 'needs_recoding': False}"
2013-01-06T00:00:00,Completed,2013-01-07T00:00:00,13-00021315,Sanitation Code Violation,Other,4902 S KEDZIE AVE,60632,1155870.80326597,1871915.61582085,14,8,58,41.80432693737009,-87.70386600635268,"{'latitude': '41.80432693737009', 'longitude': '-87.70386600635268', 'needs_recoding': False}"
2013-01-06T00:00:00,Completed,2013-01-08T00:00:00,13-00020754,Sanitation Code Violation,Dumpster not being emptied,3136 N ELSTON AVE,60618,1157612.71199435,1920602.59828005,1,14,21,41.93789372353647,-87.69615197097374,"{'latitude': '41.93789372353647', 'longitude': '-87.69615197097374', 'needs_recoding': False}"
2013-01-06T00:00:00,Completed,2013-01-08T00:00:00,13-00021030,Sanitation Code Violation,Overflowing carts,3055 W LOGAN BLVD,60647,1155477.33178989,1917130.49270667,35,14,22,41.928409291690755,-87.7040935928292,"{'latitude': '41.928409291690755', 'longitude': '-87.7040935928292', 'needs_recoding': False}"
2013-01-06T00:00:00,Completed,2013-01-08T00:00:00,13-00021098,Sanitation Code Violation,Garbage in alley,2440 W CORTLAND ST,60647,1159795.88132779,1912550.03998,1,14,22,41.91575213894745,-87.68835100140134,"{'latitude': '41.91575213894745', 'longitude': '-87.68835100140134', 'needs_recoding': False}"
2013-01-06T00:00:00,Completed,2013-01-08T00:00:00,13-00021559,Sanitation Code Violation,Dumpster not being emptied,1425 N DEARBORN ST,60610,1175667.92599942,1909935.81993117,42,18,8,41.9082362540766,-87.63011750008003,"{'latitude': '41.9082362540766', 'longitude': '-87.63011750008003', 'needs_recoding': False}"
2013-01-06T00:00:00,Completed,2013-01-09T00:00:00,13-00021218,Sanitation Code Violation,Overflowing carts,319 S CALIFORNIA AVE,60612,1157771.40550616,1898351.7327322,2,11,27,41.876832273109805,-87.69617617530264,"{'latitude': '41.876832273109805', 'longitude': '-87.69617617530264', 'needs_recoding': False}"
2013-01-06T00:00:00,Completed,2013-01-09T00:00:00,13-00021363,Sanitation Code Violation,Other,1119 E 90TH ST,60619,1185322.81953,1845534.41951263,8,4,47,41.73129182412705,-87.59667913691095,"{'latitude': '41.73129182412705', 'longitude': '-87.59667913691095', 'needs_recoding': False}"
2013-01-06T00:00:00,Completed,2013-01-10T00:00:00,13-00020820,Sanitation Code Violation,Overflowing carts,4143 S MICHIGAN AVE,60653,1177845.10168525,1877566.81438841,3,2,38,41.81936443531737,-87.62310345851196,"{'latitude': '41.81936443531737', 'longitude': '-87.62310345851196', 'needs_recoding': False}"
2013-01-06T00:00:00,Completed,2013-01-10T00:00:00,13-00021194,Sanitation Code Violation,Dog feces in yard,3254 W GRACE ST,60618,1153929.83921392,1925081.73220356,33,17,16,41.95025910787129,-87.70956751129192,"{'latitude': '41.95025910787129', 'longitude': '-87.70956751129192', 'needs_recoding': False}"
2013-01-06T00:00:00,Completed,2013-01-11T00:00:00,13-00021777,Sanitation Code Violation,Overflowing carts,4600 N KEYSTONE AVE,60630,1148574.54762733,1930080.4302147,39,17,14,41.96408117885601,-87.72912365052656,"{'latitude': '41.96408117885601', 'longitude': '-87.72912365052656', 'needs_recoding': False}"
2013-01-06T00:00:00,Completed,2013-01-11T00:00:00,13-00021877,Sanitation Code Violation,Dumpster not being emptied,4146 N KEDVALE AVE,60641,1148104.92637619,1927236.69262786,39,17,16,41.956286822730426,-87.73092382637428,"{'latitude': '41.956286822730426', 'longitude': '-87.73092382637428', 'needs_recoding': False}"
2000-01-07T00:00:00,Completed,2011-03-28T00:00:00,00-00025328,Sanitation Code Violation,,4837 S DAMEN,,1163839.04167737,1872587.83882144,20,9,61,41.806007743197824,-87.67462318811036,"{'latitude': '41.806007743197824', 'longitude': '-87.67462318811036', 'needs_recoding': False}"
2011-01-07T00:00:00,Completed - Dup,2011-01-07T00:00:00,11-00034633,Sanitation Code Violation,Garbage in yard,6425 S FAIRFIELD AVE,60629,1159149.72682126,1861904.63812661,15,8,66,41.776788922111066,-87.69211419609164,"{'latitude': '41.776788922111066', 'longitude': '-87.69211419609164', 'needs_recoding': False}"
2011-01-07T00:00:00,Completed - Dup,2011-01-10T00:00:00,11-00034246,Sanitation Code Violation,Dog feces in yard,7340 S DAMEN AVE,60636,1164294.9422314,1855978.74720583,17,7,67,41.76042064028581,-87.67341862431313,"{'latitude': '41.76042064028581', 'longitude': '-87.67341862431313', 'needs_recoding': False}"
2011-01-07T00:00:00,Completed - Dup,2011-01-10T00:00:00,11-00035802,Sanitation Code Violation,Garbage in yard,6922 S LAFLIN ST,60636,1167529.78458519,1858832.08327485,17,7,67,41.76818186316237,-87.6614811265315,"{'latitude': '41.76818186316237', 'longitude': '-87.6614811265315', 'needs_recoding': False}"
2011-01-07T00:00:00,Completed,2011-01-07T00:00:00,11-00032323,Sanitation Code Violation,Garbage in alley,6161 N KENMORE AVE,60660,1168124.58721116,1941030.24662618,48,24,77,41.99372697435826,-87.65692621742913,"{'latitude': '41.99372697435826', 'longitude': '-87.65692621742913', 'needs_recoding': False}"
2011-01-07T00:00:00,Completed,2011-01-07T00:00:00,11-00034610,Sanitation Code Violation,Dog feces in yard,6425 S FAIRFIELD AVE,60629,1159149.72682126,1861904.63812661,15,8,66,41.776788922111066,-87.69211419609164,"{'latitude': '41.776788922111066', 'longitude': '-87.69211419609164', 'needs_recoding': False}"
2011-01-07T00:00:00,Completed,2011-01-07T00:00:00,11-00034807,Sanitation Code Violation,Other,6832 S ROCKWELL ST,60629,1160218.56581092,1859252.90806971,15,8,66,41.76949025947132,-87.68826876080978,"{'latitude': '41.76949025947132', 'longitude': '-87.68826876080978', 'needs_recoding': False}"
2011-01-07T00:00:00,Completed,2011-01-07T00:00:00,11-00036072,Sanitation Code Violation,,4122 N LAWLER AVE,60641,1141955.14341616,1926934.94661157,45,16,15,41.95557520622187,-87.75353975098626,"{'latitude': '41.95557520622187', 'longitude': '-87.75353975098626', 'needs_recoding': False}"
2011-01-07T00:00:00,Completed,2011-01-10T00:00:00,11-00032321,Sanitation Code Violation,Other,12400 S MICHIGAN AVE,60628,1179089.39448397,1822762.30758851,9,5,53,41.66894611487283,-87.62020505052061,"{'latitude': '41.66894611487283', 'longitude': '-87.62020505052061', 'needs_recoding': False}"
2011-01-07T00:00:00,Completed,2011-01-10T00:00:00,11-00032503,Sanitation Code Violation,Dumpster not being emptied,1155 W WRIGHTWOOD AVE,60614,1168153.88359415,1917421.18639225,32,19,7,41.92894224263413,-87.65750339978315,"{'latitude': '41.92894224263413', 'longitude': '-87.65750339978315', 'needs_recoding': False}"
2011-01-07T00:00:00,Completed,2011-01-10T00:00:00,11-00033932,Sanitation Code Violation,Garbage in yard,10725 S COTTAGE GROVE AVE,60628,1182247.28456678,1833963.46681035,9,5,50,41.69961136878222,-87.60830279824842,"{'latitude': '41.69961136878222', 'longitude': '-87.60830279824842', 'needs_recoding': False}"
2011-01-07T00:00:00,Completed,2011-01-10T00:00:00,11-00033937,Sanitation Code Violation,Garbage in yard,10723 S COTTAGE GROVE AVE,60628,1182249.48456678,1833977.26681035,9,5,50,41.699649186983585,-87.60829431748763,"{'latitude': '41.699649186983585', 'longitude': '-87.60829431748763', 'needs_recoding': False}"
2011-01-07T00:00:00,Completed,2011-01-10T00:00:00,11-00034060,Sanitation Code Violation,Dog feces in yard,10343 S VERNON AVE,60628,1181072.3805987,1836478.59562498,9,5,49,41.70654027793952,-87.6125276770713,"{'latitude': '41.70654027793952', 'longitude': '-87.6125276770713', 'needs_recoding': False}"
2011-01-07T00:00:00,Completed,2011-01-10T00:00:00,11-00035589,Sanitation Code Violation,,500 W 45TH ST,60609,1173710.11112443,1875087.51732301,11,9,61,41.81265379903298,-87.6383457027241,"{'latitude': '41.81265379903298', 'longitude': '-87.6383457027241', 'needs_recoding': False}"
2011-01-07T00:00:00,Completed,2011-01-10T00:00:00,11-00035778,Sanitation Code Violation,Garbage in alley,6922 S LAFLIN ST,60636,1167529.78458519,1858832.08327485,17,7,67,41.76818186316237,-87.6614811265315,"{'latitude': '41.76818186316237', 'longitude': '-87.6614811265315', 'needs_recoding': False}"
2011-01-07T00:00:00,Completed,2011-01-10T00:00:00,11-00035825,Sanitation Code Violation,Garbage in yard,6924 S LAFLIN ST,60636,1167530.18458519,1858818.68327485,17,7,67,41.76814508324039,-87.66148004401144,"{'latitude': '41.76814508324039', 'longitude': '-87.66148004401144', 'needs_recoding': False}"
2011-01-07T00:00:00,Completed,2011-01-10T00:00:00,11-00035864,Sanitation Code Violation,Other,2702 S WELLS ST,60616,1175065.08608231,1886533.38790676,11,21,34,41.84403206723803,-87.63303343570347,"{'latitude': '41.84403206723803', 'longitude': '-87.63303343570347', 'needs_recoding': False}"
2011-01-07T00:00:00,Completed,2011-01-10T00:00:00,11-00035868,Sanitation Code Violation,Other,2708 S WELLS ST,60616,1175065.98608231,1886501.38790676,11,21,34,41.84394423661219,-87.63303109046703,"{'latitude': '41.84394423661219', 'longitude': '-87.63303109046703', 'needs_recoding': False}"
2011-01-07T00:00:00,Completed,2011-01-10T00:00:00,11-00036728,Sanitation Code Violation,Garbage in yard,646 W FULLERTON PKWY,60614,1171553.63811965,1916198.96820427,43,19,7,41.92551420781495,-87.64504652796057,"{'latitude': '41.92551420781495', 'longitude': '-87.64504652796057', 'needs_recoding': False}"
2011-01-07T00:00:00,Completed,2011-01-10T00:00:00,11-00036960,Sanitation Code Violation,Dumpster not being emptied,7333 N RIDGE BLVD,60645,1160700.13812064,1948717.77951062,49,24,1,42.01497946651876,-87.68402185167216,"{'latitude': '42.01497946651876', 'longitude': '-87.68402185167216', 'needs_recoding': False}"
2011-01-07T00:00:00,Completed,2011-01-10T00:00:00,11-00037277,Sanitation Code Violation,Other,8268 S COTTAGE GROVE AVE,60619,1182997.36330661,1850343.33771737,6,6,44,41.74454233304626,-87.60504897526441,"{'latitude': '41.74454233304626', 'longitude': '-87.60504897526441', 'needs_recoding': False}"
2011-01-07T00:00:00,Completed,2011-01-10T00:00:00,11-00037561,Sanitation Code Violation,Garbage in alley,3999 W ADDISON ST,60618,1149088.65610824,1923630.88379662,30,17,21,41.94637316972069,-87.72740107714104,"{'latitude': '41.94637316972069', 'longitude': '-87.72740107714104', 'needs_recoding': False}"
2011-01-07T00:00:00,Completed,2011-01-10T00:00:00,11-00037685,Sanitation Code Violation,Other,2958 N MILWAUKEE AVE,60618,1151899.34119265,1919517.37719856,35,25,21,41.93503039925893,-87.7171785003673,"{'latitude': '41.93503039925893', 'longitude': '-87.7171785003673', 'needs_recoding': False}"
2011-01-07T00:00:00,Completed,2011-01-11T00:00:00,11-00034637,Sanitation Code Violation,Dumpster not being emptied,2100 E 71ST ST,60649,1191439.85499995,1858331.88177965,5,3,43,41.76626333063107,-87.57385670767806,"{'latitude': '41.76626333063107', 'longitude': '-87.57385670767806', 'needs_recoding': False}"
2011-01-07T00:00:00,Completed,2011-01-11T00:00:00,11-00037731,Sanitation Code Violation,Garbage in yard,1719 N MAPLEWOOD AVE,60647,1159100.12819076,1911338.55387023,1,14,22,41.91244205776122,-87.69094048649504,"{'latitude': '41.91244205776122', 'longitude': '-87.69094048649504', 'needs_recoding': False}"
2011-01-07T00:00:00,Completed,2011-01-11T00:00:00,11-00037777,Sanitation Code Violation,Other,3240 S HAMILTON AVE,60608,1162541.4200686,1883165.65682753,12,9,59,41.835061686371716,-87.67908699769583,"{'latitude': '41.835061686371716', 'longitude': '-87.67908699769583', 'needs_recoding': False}"
2011-01-07T00:00:00,Completed,2011-01-13T00:00:00,11-00033486,Sanitation Code Violation,Dumpster not being emptied,5200 N CALIFORNIA AVE,60625,1156756.53337334,1934416.64050356,40,20,4,41.97581771120161,-87.69892275234875,"{'latitude': '41.97581771120161', 'longitude': '-87.69892275234875', 'needs_recoding': False}"
2011-01-07T00:00:00,Completed,2011-01-18T00:00:00,11-00034864,Sanitation Code Violation,Garbage in alley,133 N KARLOV AVE,60624,1149043.47928215,1900337.35098624,28,11,26,41.882454359441944,-87.72817126583429,"{'latitude': '41.882454359441944', 'longitude': '-87.72817126583429', 'needs_recoding': False}"
2011-01-07T00:00:00,Completed,2011-01-18T00:00:00,11-00035876,Sanitation Code Violation,Garbage in yard,4723 W HURON ST,60644,1144707.85458958,1904220.20377499,28,11,25,41.89319215241711,-87.74399399638278,"{'latitude': '41.89319215241711', 'longitude': '-87.74399399638278', 'needs_recoding': False}"
2011-01-07T00:00:00,Completed,2011-01-19T00:00:00,11-00035669,Sanitation Code Violation,Overflowing carts,8716 S MARSHFIELD AVE,60620,1166861.41898662,1846909.81290295,21,22,71,41.735479787719065,-87.66427083918536,"{'latitude': '41.735479787719065', 'longitude': '-87.66427083918536', 'needs_recoding': False}"
2011-01-07T00:00:00,Completed,2011-01-19T00:00:00,11-00037597,Sanitation Code Violation,,831 W 119TH ST,60643,1172792.51012029,1825936.3264944,34,5,53,41.67779682886661,-87.643157490165,"{'latitude': '41.67779682886661', 'longitude': '-87.643157490165', 'needs_recoding': False}"
2011-01-07T00:00:00,Completed,2011-01-20T00:00:00,11-00037639,Sanitation Code Violation,Garbage in yard,9009 S NORMAL AVE,60620,1174545.94448074,1845178.58959204,21,22,71,41.73056170110053,-87.63616916333675,"{'latitude': '41.73056170110053', 'longitude': '-87.63616916333675', 'needs_recoding': False}"
2011-01-07T00:00:00,Completed,2011-01-20T00:00:00,11-00038012,Sanitation Code Violation,Dumpster not being emptied,8106 S THROOP ST,60620,1169069.4098243,1851019.75513047,21,6,71,41.74671065917428,-87.65606311110763,"{'latitude': '41.74671065917428', 'longitude': '-87.65606311110763', 'needs_recoding': False}"
2011-01-07T00:00:00,Completed,2011-01-21T00:00:00,11-00034678,Sanitation Code Violation,Garbage in alley,6506 N LEAVITT ST,60645,1160459.5556108,1943130.71049221,50,24,2,41.999653392717676,-87.68506277926802,"{'latitude': '41.999653392717676', 'longitude': '-87.68506277926802', 'needs_recoding': False}"
2011-01-07T00:00:00,Completed,2011-01-24T00:00:00,11-00037358,Sanitation Code Violation,Other,4717 W 83RD ST,60652,1146421.67331135,1849130.48149948,18,8,70,41.74198535013113,-87.73909888450635,"{'latitude': '41.74198535013113', 'longitude': '-87.73909888450635', 'needs_recoding': False}"
2012-01-07T00:00:00,Completed - Dup,2012-01-09T00:00:00,12-00030916,Sanitation Code Violation,Overflowing carts,9200 S HARPER AVE,60619,1188053.83312289,1844285.40719491,8,4,48,41.72779982833977,-87.58671424528151,"{'latitude': '41.72779982833977', 'longitude': '-87.58671424528151', 'needs_recoding': False}"
2012-01-07T00:00:00,Completed - Dup,2012-01-09T00:00:00,12-00030954,Sanitation Code Violation,Other,3301 W EVERGREEN AVE,60651,1154108.57457075,1908787.39052405,26,14,23,41.90554256383007,-87.70934638348429,"{'latitude': '41.90554256383007', 'longitude': '-87.70934638348429', 'needs_recoding': False}"
2012-01-07T00:00:00,Completed,2012-01-09T00:00:00,12-00030324,Sanitation Code Violation,Other,4520 N ELSTON AVE,60630,1147639.52391422,1929646.97477995,45,17,16,41.96290978619296,-87.73257265706076,"{'latitude': '41.96290978619296', 'longitude': '-87.73257265706076', 'needs_recoding': False}"
2012-01-07T00:00:00,Completed,2012-01-09T00:00:00,12-00030438,Sanitation Code Violation,Garbage in alley,2438 W ARTHINGTON ST,60612,1160268.57029763,1895968.44998085,2,11,28,41.87024108526766,-87.68707322407364,"{'latitude': '41.87024108526766', 'longitude': '-87.68707322407364', 'needs_recoding': False}"
