Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Number of Premises Baited,Number of Premises with Garbage,Number of Premises with Rats,Current Activity,Most Recent Action,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location
2012-01-04T00:00:00,Completed,2012-01-11T00:00:00,12-00015764,Rodent Baiting/Rat Complaint,1,0,1,Dispatch Crew,Inspected and baited,6940 S CAMPBELL AVE,60629,1160906.56496585,1858555.42860681,15,8,66,41.767562088153745,-87.68576610135702,"{'latitude': '41.767562088153745', 'longitude': '-87.68576610135702', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-11T00:00:00,12-00015770,Rodent Baiting/Rat Complaint,2,2,2,Dispatch Crew,Inspected and baited,3329 N CLAREMONT AVE,60618,1160117.6700946,1922053.28659259,32,19,5,41.94182304279628,-87.68690554681964,"{'latitude': '41.94182304279628', 'longitude': '-87.68690554681964', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-11T00:00:00,12-00015771,Rodent Baiting/Rat Complaint,2,2,2,Dispatch Crew,Inspected and baited,6931 S ARTESIAN AVE,60629,1161238.35779867,1858624.92527742,17,8,66,41.76774593565389,-87.68454800711599,"{'latitude': '41.76774593565389', 'longitude': '-87.68454800711599', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-11T00:00:00,12-00015774,Rodent Baiting/Rat Complaint,2,1,2,Dispatch Crew,Inspected and baited,1846 W BARRY AVE,60657,1163410.36621601,1920609.68541753,32,19,5,41.93779294632825,-87.67484427429191,"{'latitude': '41.93779294632825', 'longitude': '-87.67484427429191', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-11T00:00:00,12-00015777,Rodent Baiting/Rat Complaint,1,3,1,Dispatch Crew,Inspected and baited,4016 S INDIANA AVE,60653,1178261.65210072,1878427.86222525,3,2,38,41.821717763001004,-87.62154923410569,"{'latitude': '41.821717763001004', 'longitude': '-87.62154923410569', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-11T00:00:00,12-00016033,Rodent Baiting/Rat Complaint,2,,2,Dispatch Crew,Inspected and baited,1150 E 55TH ST,60615,1184858.4337929,1868767.08049948,4,21,41,41.79505535668171,-87.5976524294044,"{'latitude': '41.79505535668171', 'longitude': '-87.5976524294044', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-11T00:00:00,12-00016231,Rodent Baiting/Rat Complaint,10,4,11,Dispatch Crew,Inspected and baited,6425 N FRANCISCO AVE,60645,1155835.64060505,1942485.77698095,50,24,2,41.99797847161295,-87.70209052654099,"{'latitude': '41.99797847161295', 'longitude': '-87.70209052654099', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-11T00:00:00,12-00016334,Rodent Baiting/Rat Complaint,2,5,2,Dispatch Crew,Inspected and baited,2128 S FAIRFIELD AVE,60608,1158359.07461,1889753.95661054,28,10,30,41.853227107273696,-87.69425343374122,"{'latitude': '41.853227107273696', 'longitude': '-87.69425343374122', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-11T00:00:00,12-00016367,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,Completed,4311 W NORTH AVE,60639,1147344.91451211,1910284.59141656,30,25,23,41.90978335819124,-87.7341533894131,"{'latitude': '41.90978335819124', 'longitude': '-87.7341533894131', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-11T00:00:00,12-00016409,Rodent Baiting/Rat Complaint,0,2,0,Dispatch Crew,Inspected and baited,5326 S HARPER AVE,60615,1187182.38999429,1870282.71037125,4,21,41,41.79915946548874,-87.58908247566661,"{'latitude': '41.79915946548874', 'longitude': '-87.58908247566661', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-11T00:00:00,12-00016414,Rodent Baiting/Rat Complaint,1,1,1,Dispatch Crew,Inspected and baited,4601 S ELLIS AVE,60653,1183693.60738831,1874709.78362949,4,21,39,41.81138987604473,-87.60173831435507,"{'latitude': '41.81138987604473', 'longitude': '-87.60173831435507', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-11T00:00:00,12-00016418,Rodent Baiting/Rat Complaint,1,2,1,Dispatch Crew,Inspected and baited,4111 S DREXEL BLVD,60653,1182918.3793993,1877766.29973122,4,21,36,41.819795257980786,-87.60448667792122,"{'latitude': '41.819795257980786', 'longitude': '-87.60448667792122', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-11T00:00:00,12-00016422,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,Completed,4200 S ELLIS AVE,60653,1183632.50821927,1877118.92782492,4,21,36,41.81800217100333,-87.60188720376281,"{'latitude': '41.81800217100333', 'longitude': '-87.60188720376281', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-11T00:00:00,12-00016426,Rodent Baiting/Rat Complaint,,,,Dispatch Crew,Completed,5100 S KENWOOD AVE,60615,1185974.56011646,1871454.4055083,4,21,41,41.802403295995376,-87.59347482763903,"{'latitude': '41.802403295995376', 'longitude': '-87.59347482763903', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-11T00:00:00,12-00016445,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,Completed,933 E 48TH ST,60615,1183445.72000871,1873384.91160964,4,21,39,41.8077601136991,-87.6026888527721,"{'latitude': '41.8077601136991', 'longitude': '-87.6026888527721', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-11T00:00:00,12-00016487,Rodent Baiting/Rat Complaint,0,2,0,Dispatch Crew,Completed,5037 W SCHUBERT AVE,60639,1142342.28460343,1917487.69539684,31,25,19,41.92964386058977,-87.7523519129133,"{'latitude': '41.92964386058977', 'longitude': '-87.7523519129133', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-11T00:00:00,12-00016514,Rodent Baiting/Rat Complaint,5,4,5,Dispatch Crew,Inspected and baited,2659 S ST LOUIS AVE,60623,1153462.76701378,1886109.53399949,22,10,30,41.84332496850219,-87.7123213804058,"{'latitude': '41.84332496850219', 'longitude': '-87.7123213804058', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-11T00:00:00,12-00016515,Rodent Baiting/Rat Complaint,5,3,5,Dispatch Crew,Inspected and baited,2724 S ST LOUIS AVE,60623,1153474.36701378,1885679.23399949,22,10,30,41.842143942541504,-87.7122902293499,"{'latitude': '41.842143942541504', 'longitude': '-87.7122902293499', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-11T00:00:00,12-00016517,Rodent Baiting/Rat Complaint,1,3,1,Dispatch Crew,Inspected and baited,2701 S SAWYER AVE,60623,1155131.84378938,1885879.21500733,22,10,30,41.8426596646168,-87.70620238184418,"{'latitude': '41.8426596646168', 'longitude': '-87.70620238184418', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-11T00:00:00,12-00016554,Rodent Baiting/Rat Complaint,8,7,0,Dispatch Crew,Inspected and baited,1044 W SCHOOL ST,60657,1168636.09422683,1922081.97639868,44,19,6,41.941721226041615,-87.6555960446973,"{'latitude': '41.941721226041615', 'longitude': '-87.6555960446973', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-11T00:00:00,12-00016943,Rodent Baiting/Rat Complaint,,,,Dispatch Crew,Completed,6123 N RAVENSWOOD AVE,60660,1163129.21701306,1940614.71989654,40,24,77,41.99269355865919,-87.67531290812381,"{'latitude': '41.99269355865919', 'longitude': '-87.67531290812381', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-11T00:00:00,12-00016987,Rodent Baiting/Rat Complaint,2,4,2,Dispatch Crew,Inspected and baited,6123 N WOLCOTT AVE,60660,1162636.62821853,1940578.59261828,40,24,2,41.99260479622206,-87.67712583570689,"{'latitude': '41.99260479622206', 'longitude': '-87.67712583570689', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-11T00:00:00,12-00017101,Rodent Baiting/Rat Complaint,2,3,2,Dispatch Crew,Inspected and baited,1116 N LAWLER AVE,60651,1142492.41856746,1906959.6403223,37,15,25,41.90075095353776,-87.75206241279243,"{'latitude': '41.90075095353776', 'longitude': '-87.75206241279243', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-11T00:00:00,12-00017138,Rodent Baiting/Rat Complaint,3,2,3,Dispatch Crew,Inspected and baited,2442 W WALTON ST,60622,1159950.72481693,1906249.19858856,1,13,24,41.89845893937362,-87.68795628473879,"{'latitude': '41.89845893937362', 'longitude': '-87.68795628473879', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-11T00:00:00,12-00017547,Rodent Baiting/Rat Complaint,4,6,4,Dispatch Crew,Inspected and baited,4000 N KILBOURN AVE,60641,1145499.48988131,1926203.43480933,38,17,16,41.95350133619407,-87.74052844028482,"{'latitude': '41.95350133619407', 'longitude': '-87.74052844028482', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-11T00:00:00,12-00017758,Rodent Baiting/Rat Complaint,0,1,0,Dispatch Crew,Completed,4936 N MILWAUKEE AVE,60630,1139319.35149667,1932360.37111681,45,16,11,41.97051158396464,-87.7630968803157,"{'latitude': '41.97051158396464', 'longitude': '-87.7630968803157', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed - Dup,2013-01-04T00:00:00,13-00014459,Rodent Baiting/Rat Complaint,,,,,,5701 S ABERDEEN ST,60621,1169955.55803408,1867000.12869345,16,7,68,41.790543618848695,-87.65235242632086,"{'latitude': '41.790543618848695', 'longitude': '-87.65235242632086', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed - Dup,2013-01-08T00:00:00,13-00014600,Rodent Baiting/Rat Complaint,,,,,,2651 N ASHLAND AVE,60614,1165212.11619021,1917690.60280733,32,19,7,41.929744655713414,-87.66830573786551,"{'latitude': '41.929744655713414', 'longitude': '-87.66830573786551', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed - Dup,2013-01-08T00:00:00,13-00014618,Rodent Baiting/Rat Complaint,,,,,,2651 N ASHLAND AVE,60614,1165212.11619021,1917690.60280733,32,19,7,41.929744655713414,-87.66830573786551,"{'latitude': '41.929744655713414', 'longitude': '-87.66830573786551', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed - Dup,2013-01-09T00:00:00,13-00015848,Rodent Baiting/Rat Complaint,,,,,,1861 N WINNEBAGO AVE,60647,1160337.49080068,1912325.82092534,1,14,22,41.91512567109376,-87.68636738202895,"{'latitude': '41.91512567109376', 'longitude': '-87.68636738202895', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-08T00:00:00,13-00014424,Rodent Baiting/Rat Complaint,2,8,2,Dispatch Crew,Inspected and baited,630 N LECLAIRE AVE,60644,1142242.60139487,1903863.42003222,28,15,25,41.892259204212834,-87.75305693782103,"{'latitude': '41.892259204212834', 'longitude': '-87.75305693782103', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-08T00:00:00,13-00014425,Rodent Baiting/Rat Complaint,11,10,11,Dispatch Crew,Inspected and baited,707 N HOYNE AVE,60612,1162276.74217318,1904740.16731987,1,12,24,41.89426970596793,-87.67945522378535,"{'latitude': '41.89426970596793', 'longitude': '-87.67945522378535', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-08T00:00:00,13-00014426,Rodent Baiting/Rat Complaint,2,6,2,Dispatch Crew,Inspected and baited,1015 N CENTRAL AVE,60651,1138827.78041926,1906265.48390677,37,15,25,41.89891345150585,-87.76553993517122,"{'latitude': '41.89891345150585', 'longitude': '-87.76553993517122', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-08T00:00:00,13-00014427,Rodent Baiting/Rat Complaint,0,6,0,Dispatch Crew,Completed,5526 S BISHOP ST,60636,1167609.32011099,1867997.03600289,16,7,67,41.793329926204926,-87.66092689829244,"{'latitude': '41.793329926204926', 'longitude': '-87.66092689829244', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-08T00:00:00,13-00014465,Rodent Baiting/Rat Complaint,2,10,2,Dispatch Crew,Inspected and baited,2300 W SUPERIOR ST,60612,1160936.67037371,1904949.27541888,1,12,24,41.89487143483922,-87.68437108645269,"{'latitude': '41.89487143483922', 'longitude': '-87.68437108645269', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-08T00:00:00,13-00014478,Rodent Baiting/Rat Complaint,2,3,2,Dispatch Crew,Inspected and baited,3643 N CLAREMONT AVE,60618,1160058.5063101,1924137.14448053,47,19,5,41.94754249785739,-87.68706525183298,"{'latitude': '41.94754249785739', 'longitude': '-87.68706525183298', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-08T00:00:00,13-00014770,Rodent Baiting/Rat Complaint,10,12,10,Dispatch Crew,Inspected and baited,2426 W LYNDALE ST,60647,1159865.43688639,1914996.89262675,1,14,22,41.92246504490937,-87.68802781543077,"{'latitude': '41.92246504490937', 'longitude': '-87.68802781543077', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-08T00:00:00,13-00014776,Rodent Baiting/Rat Complaint,0,6,0,Dispatch Crew,Completed,2858 W GRAND AVE,60612,1157070.48820076,1905000.8177283,26,12,23,41.89509223900095,-87.69856914969778,"{'latitude': '41.89509223900095', 'longitude': '-87.69856914969778', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-08T00:00:00,13-00014823,Rodent Baiting/Rat Complaint,2,5,2,Dispatch Crew,Inspected and baited,3253 N LAKEWOOD AVE,60657,1167051.90350284,1921801.73361004,44,19,6,41.940986448770055,-87.6614266479037,"{'latitude': '41.940986448770055', 'longitude': '-87.6614266479037', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-08T00:00:00,13-00014848,Rodent Baiting/Rat Complaint,4,7,4,Dispatch Crew,Inspected and baited,6161 N HAMILTON AVE,60659,1160877.21707824,1940869.67992731,40,24,2,41.99344036251151,-87.68358942264933,"{'latitude': '41.99344036251151', 'longitude': '-87.68358942264933', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-08T00:00:00,13-00017901,Rodent Baiting/Rat Complaint,4,7,6,Dispatch Crew,Inspected and baited,4252 W CULLERTON ST,60623,1148346.77127102,1890080.94202602,24,10,29,41.854323001379434,-87.73099387633894,"{'latitude': '41.854323001379434', 'longitude': '-87.73099387633894', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-08T00:00:00,13-00018013,Rodent Baiting/Rat Complaint,2,5,2,Dispatch Crew,Inspected and baited,3255 N LAKEWOOD AVE,60657,1167051.50350284,1921811.83361004,44,19,6,41.941014172253695,-87.66142782708152,"{'latitude': '41.941014172253695', 'longitude': '-87.66142782708152', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-09T00:00:00,13-00014361,Rodent Baiting/Rat Complaint,1,5,3,Dispatch Crew,Inspected and baited,635 N LAWNDALE AVE,60624,1151606.32459123,1903984.91260149,27,11,23,41.89241367103838,-87.71866444646518,"{'latitude': '41.89241367103838', 'longitude': '-87.71866444646518', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-09T00:00:00,13-00014589,Rodent Baiting/Rat Complaint,0,2,0,Dispatch Crew,"Area inspected, no cause and no baiting",5347 W LAWRENCE AVE,60630,1139800.11141439,1931300.68783206,45,16,15,41.96759492730875,-87.76135508100262,"{'latitude': '41.96759492730875', 'longitude': '-87.76135508100262', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-09T00:00:00,13-00014591,Rodent Baiting/Rat Complaint,0,2,0,Dispatch Crew,No contact/gate locked; left door hanger.,5343 W LAWRENCE AVE,60630,1139841.11141439,1931326.68783206,45,16,15,41.96766552237716,-87.76120368747195,"{'latitude': '41.96766552237716', 'longitude': '-87.76120368747195', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-09T00:00:00,13-00014708,Rodent Baiting/Rat Complaint,2,0,2,Dispatch Crew,Inspected and baited,1423 W 110TH PL,60643,1168729.24837733,1831472.63997394,34,22,75,41.69307775666027,-87.65787151112748,"{'latitude': '41.69307775666027', 'longitude': '-87.65787151112748', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-09T00:00:00,13-00014976,Rodent Baiting/Rat Complaint,3,3,3,Dispatch Crew,Inspected and baited,9927 S YALE AVE,60628,1176367.32000934,1839112.45002223,9,5,49,41.713874724185615,-87.62967853115434,"{'latitude': '41.713874724185615', 'longitude': '-87.62967853115434', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-09T00:00:00,13-00015098,Rodent Baiting/Rat Complaint,1,4,1,Dispatch Crew,Inspected and baited,1801 W LARCHMONT AVE,60613,1163540.37611133,1926255.90989982,47,19,5,41.953283741639126,-87.67420689308686,"{'latitude': '41.953283741639126', 'longitude': '-87.67420689308686', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-09T00:00:00,13-00015146,Rodent Baiting/Rat Complaint,2,8,2,Dispatch Crew,Inspected and baited,1916 W BYRON ST,60613,1162979.06002221,1925918.02962784,47,19,5,41.95236840897231,-87.67627985464406,"{'latitude': '41.95236840897231', 'longitude': '-87.67627985464406', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-09T00:00:00,13-00015175,Rodent Baiting/Rat Complaint,0,7,1,Dispatch Crew,No contact/gate locked; left door hanger.,1317 N OAKLEY BLVD,60622,1160834.3999138,1908710.29997942,1,14,24,41.905194109421124,-87.68464225084429,"{'latitude': '41.905194109421124', 'longitude': '-87.68464225084429', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-09T00:00:00,13-00015253,Rodent Baiting/Rat Complaint,2,4,2,Dispatch Crew,Inspected and baited,2700 N MASON AVE,60639,1136265.26881356,1917331.5034661,30,25,19,41.929326077010735,-87.77468734300719,"{'latitude': '41.929326077010735', 'longitude': '-87.77468734300719', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-09T00:00:00,13-00015491,Rodent Baiting/Rat Complaint,3,10,3,Dispatch Crew,Inspected and baited,2021 W ROSCOE ST,60618,1162191.34951977,1922573.60080115,32,19,5,41.94320765023542,-87.67926931443796,"{'latitude': '41.94320765023542', 'longitude': '-87.67926931443796', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-09T00:00:00,13-00015504,Rodent Baiting/Rat Complaint,0,3,0,Dispatch Crew,"Area inspected, no cause and no baiting",3197 N MILWAUKEE AVE,60618,1150072.10442679,1920985.02309336,30,25,21,41.939093581176735,-87.72385535487317,"{'latitude': '41.939093581176735', 'longitude': '-87.72385535487317', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-09T00:00:00,13-00015739,Rodent Baiting/Rat Complaint,2,4,2,Dispatch Crew,Inspected and baited,5747 S HOYNE AVE,60636,1163343.68839756,1866524.00569409,15,7,67,41.78937823276479,-87.67660987520438,"{'latitude': '41.78937823276479', 'longitude': '-87.67660987520438', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-09T00:00:00,13-00015762,Rodent Baiting/Rat Complaint,2,0,2,Dispatch Crew,Inspected and baited,2843 N RACINE AVE,60657,1167801.66331015,1919129.77008573,44,19,6,41.93363829384888,-87.65874829117722,"{'latitude': '41.93363829384888', 'longitude': '-87.65874829117722', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-09T00:00:00,13-00015834,Rodent Baiting/Rat Complaint,2,4,3,Dispatch Crew,Inspected and baited,1861 N WINNEBAGO AVE,60647,1160337.49080068,1912325.82092534,1,14,22,41.91512567109376,-87.68636738202895,"{'latitude': '41.91512567109376', 'longitude': '-87.68636738202895', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-09T00:00:00,13-00015971,Rodent Baiting/Rat Complaint,2,1,3,Dispatch Crew,Inspected and baited,10107 S LAFAYETTE AVE,60628,1177706.65613139,1837952.85267479,9,5,49,41.71066249048573,-87.62480834371526,"{'latitude': '41.71066249048573', 'longitude': '-87.62480834371526', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-09T00:00:00,13-00016046,Rodent Baiting/Rat Complaint,1,5,1,Dispatch Crew,Inspected and baited,4835 S DR MARTIN LUTHER KING JR DR,60615,1179676.18701243,1873046.69557294,3,2,38,41.80691912640347,-87.61652468977158,"{'latitude': '41.80691912640347', 'longitude': '-87.61652468977158', 'needs_recoding': False}"
