Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,"If Yes, where is the debris located?",Current Activity,Most Recent Action,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location
2013-01-16T00:00:00,Completed,2013-01-17T00:00:00,13-00064455,Tree Debris,Vacant Lot,Dispatch Clam,*Complete the Service Request,4416 W MADISON ST,60624,1146951.16250185,1899649.16601833,28,11,26,41.88060613016413,-87.73587195289635,"{'latitude': '41.88060613016413', 'longitude': '-87.73587195289635', 'needs_recoding': False}"
2013-01-16T00:00:00,Completed,2013-01-18T00:00:00,13-00060857,Tree Debris,Vacant Lot,Dispatch Clam,*Complete the Service Request,4522 S LAMON AVE,60638,1144451.28987464,1874206.88452144,23,8,56,41.81083640008221,-87.74569061000913,"{'latitude': '41.81083640008221', 'longitude': '-87.74569061000913', 'needs_recoding': False}"
2013-01-16T00:00:00,Completed,2013-01-18T00:00:00,13-00061895,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,10959 S EBERHART AVE,60628,1181518.27177899,1832380.92471934,9,5,49,41.69528546981828,-87.61102070300967,"{'latitude': '41.69528546981828', 'longitude': '-87.61102070300967', 'needs_recoding': False}"
2013-01-16T00:00:00,Completed,2013-01-18T00:00:00,13-00062015,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,5149 W CONCORD PL,60639,1141895.85917739,1910486.1800286,37,25,25,41.91043924833966,-87.75416618562419,"{'latitude': '41.91043924833966', 'longitude': '-87.75416618562419', 'needs_recoding': False}"
2013-01-16T00:00:00,Completed,2013-01-18T00:00:00,13-00064366,Tree Debris,Vacant Lot,Dispatch Clam,*Complete the Service Request,4136 W GLADYS AVE,60624,1148872.4921275,1898033.62838877,28,11,26,41.876135990852596,-87.72885871916422,"{'latitude': '41.876135990852596', 'longitude': '-87.72885871916422', 'needs_recoding': False}"
2011-01-17T00:00:00,Completed,2011-01-20T00:00:00,11-00074780,Tree Debris,Alley,Dispatch Clam,,23 E 122ND ST,60628,1178584.14618285,1824075.7692815,9,5,53,41.67256191480996,-87.62201448443628,"{'latitude': '41.67256191480996', 'longitude': '-87.62201448443628', 'needs_recoding': False}"
2011-01-17T00:00:00,Completed,2011-01-20T00:00:00,11-00074816,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,11921 S STEWART AVE,60628,1175769.75872353,1825864.50152135,34,5,53,41.677533769779714,-87.63226193779767,"{'latitude': '41.677533769779714', 'longitude': '-87.63226193779767', 'needs_recoding': False}"
2012-01-17T00:00:00,Completed,2012-01-17T00:00:00,12-00073696,Tree Debris,,Dispatch Clam,*Complete the Service Request,4907 W MONTROSE AVE,60641,1142836.85911663,1928805.46721748,45,16,15,41.96069166067596,-87.75025154783458,"{'latitude': '41.96069166067596', 'longitude': '-87.75025154783458', 'needs_recoding': False}"
2012-01-17T00:00:00,Completed,2012-01-19T00:00:00,12-00070332,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,950 W THORNDALE AVE,60660,1168739.6488209,1939717.98693284,48,24,77,41.990112754909255,-87.65470203640835,"{'latitude': '41.990112754909255', 'longitude': '-87.65470203640835', 'needs_recoding': False}"
2012-01-17T00:00:00,Completed,2012-01-19T00:00:00,12-00070500,Tree Debris,,Dispatch Clam,*Complete the Service Request,7021 N OLCOTT AVE,60631,1125485.33142561,1946036.07537668,41,16,9,42.008280490149566,-87.81366145384474,"{'latitude': '42.008280490149566', 'longitude': '-87.81366145384474', 'needs_recoding': False}"
2012-01-17T00:00:00,Completed,2012-01-20T00:00:00,12-00072834,Tree Debris,,Dispatch Clam,*Complete the Service Request,2909 W MCLEAN AVE,60647,1156573.44340351,1913532.4607033,35,14,22,41.918513870371484,-87.70016337754852,"{'latitude': '41.918513870371484', 'longitude': '-87.70016337754852', 'needs_recoding': False}"
2013-01-17T00:00:00,Completed,2013-01-17T00:00:00,13-00065258,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,8039 S PHILLIPS AVE,60617,1193917.50890833,1852117.84622248,7,4,46,41.74915114559581,-87.564978811746,"{'latitude': '41.74915114559581', 'longitude': '-87.564978811746', 'needs_recoding': False}"
2013-01-17T00:00:00,Completed,2013-01-17T00:00:00,13-00065380,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,10115 S CRANDON AVE,60617,1193495.2995917,1838359.43478019,10,4,51,41.711407141201306,-87.56697479642783,"{'latitude': '41.711407141201306', 'longitude': '-87.56697479642783', 'needs_recoding': False}"
2013-01-17T00:00:00,Completed,2013-01-17T00:00:00,13-00068911,Tree Debris,,Dispatch Clam,*Complete the Service Request,8930 S MUSKEGON AVE,60617,1196562.36877152,1846301.36697753,7,4,46,41.73312504658181,-87.55547987891475,"{'latitude': '41.73312504658181', 'longitude': '-87.55547987891475', 'needs_recoding': False}"
2013-01-17T00:00:00,Completed,2013-01-17T00:00:00,13-00069072,Tree Debris,,Dispatch Clam,*Complete the Service Request,1143 W 111TH ST,60643,1170681.36661392,1831188.33261074,34,22,75,41.692255341805826,-87.65073265950046,"{'latitude': '41.692255341805826', 'longitude': '-87.65073265950046', 'needs_recoding': False}"
2013-01-17T00:00:00,Completed,2013-01-17T00:00:00,13-00069118,Tree Debris,,Dispatch Clam,*Complete the Service Request,4921 N MARINE DR,60640,1169894.46998054,1933234.58001232,48,20,3,41.972296953628984,-87.65064447210497,"{'latitude': '41.972296953628984', 'longitude': '-87.65064447210497', 'needs_recoding': False}"
2013-01-17T00:00:00,Completed,2013-01-17T00:00:00,13-00069132,Tree Debris,,Dispatch Clam,*Complete the Service Request,4450 W MADISON ST,60624,1147059.06250185,1899651.56601833,28,11,26,41.8806106541089,-87.73547568845574,"{'latitude': '41.8806106541089', 'longitude': '-87.73547568845574', 'needs_recoding': False}"
2013-01-17T00:00:00,Completed,2013-01-17T00:00:00,13-00069285,Tree Debris,,Dispatch Clam,*Complete the Service Request,2151 W MCLEAN AVE,60647,1161689.81990723,1913547.72181549,32,14,22,41.918450552384,-87.68136495010869,"{'latitude': '41.918450552384', 'longitude': '-87.68136495010869', 'needs_recoding': False}"
2013-01-17T00:00:00,Completed,2013-01-17T00:00:00,13-00069294,Tree Debris,,Dispatch Clam,*Complete the Service Request,920 N SPRINGFIELD AVE,60651,1150217.96997437,1905903.88001015,27,11,23,41.897706694358945,-87.7237132618069,"{'latitude': '41.897706694358945', 'longitude': '-87.7237132618069', 'needs_recoding': False}"
2013-01-17T00:00:00,Completed,2013-01-17T00:00:00,13-00069299,Tree Debris,,Dispatch Clam,*Complete the Service Request,3400 N ROCKWELL ST,60618,1158278.32862001,1922474.06417994,47,19,5,41.94301554675591,-87.69365436994035,"{'latitude': '41.94301554675591', 'longitude': '-87.69365436994035', 'needs_recoding': False}"
2013-01-17T00:00:00,Completed,2013-01-17T00:00:00,13-00069304,Tree Debris,,Dispatch Clam,*Complete the Service Request,2400 N CANNON DR,60614,1174659.21160331,1916310.493328,43,19,7,41.92575126573205,-87.63363191292258,"{'latitude': '41.92575126573205', 'longitude': '-87.63363191292258', 'needs_recoding': False}"
2013-01-17T00:00:00,Completed,2013-01-17T00:00:00,13-00069325,Tree Debris,,Dispatch Clam,*Complete the Service Request,798 N SACRAMENTO BLVD,60612,1156079.60161506,1905171.88150657,27,12,23,41.89558171270184,-87.70220380941703,"{'latitude': '41.89558171270184', 'longitude': '-87.70220380941703', 'needs_recoding': False}"
2013-01-17T00:00:00,Completed,2013-01-17T00:00:00,13-00069406,Tree Debris,,,,5801 N NATOMA AVE,60631,1130845.73576667,1938135.1498151,41,16,10,41.986508674159566,-87.79412186456132,"{'latitude': '41.986508674159566', 'longitude': '-87.79412186456132', 'needs_recoding': False}"
2013-01-17T00:00:00,Completed,2013-01-17T00:00:00,13-00069571,Tree Debris,,Dispatch Clam,*Complete the Service Request,5801 N PULASKI RD,60646,1148683.49667666,1938041.67998153,39,17,13,41.985925274045364,-87.72851641198686,"{'latitude': '41.985925274045364', 'longitude': '-87.72851641198686', 'needs_recoding': False}"
2013-01-17T00:00:00,Completed,2013-01-17T00:00:00,13-00069575,Tree Debris,,Dispatch Clam,*Complete the Service Request,5801 N NATOMA AVE,60631,1130845.73576667,1938135.1498151,41,16,10,41.986508674159566,-87.79412186456132,"{'latitude': '41.986508674159566', 'longitude': '-87.79412186456132', 'needs_recoding': False}"
2013-01-17T00:00:00,Completed,2013-01-17T00:00:00,13-00070196,Tree Debris,,Dispatch Clam,*Complete the Service Request,5801 N PULASKI RD,60646,1148683.49667666,1938041.67998153,39,17,13,41.985925274045364,-87.72851641198686,"{'latitude': '41.985925274045364', 'longitude': '-87.72851641198686', 'needs_recoding': False}"
2013-01-17T00:00:00,Completed,2013-01-18T00:00:00,13-00065526,Tree Debris,Vacant Lot,Dispatch Clam,Area inspected no such address as specified,4643 S VINCENNES AVE,60653,1180399.33471122,1874251.38102191,3,2,38,41.81020830265876,-87.61383544932607,"{'latitude': '41.81020830265876', 'longitude': '-87.61383544932607', 'needs_recoding': False}"
2013-01-17T00:00:00,Completed,2013-01-18T00:00:00,13-00068392,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,9219 S UNIVERSITY AVE,60619,1185488.28942767,1844082.61511343,8,4,47,41.727304024679036,-87.59611851785273,"{'latitude': '41.727304024679036', 'longitude': '-87.59611851785273', 'needs_recoding': False}"
2013-01-17T00:00:00,Completed,2013-01-18T00:00:00,13-00068505,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,6458 S EBERHART AVE,60637,1180687.65352743,1862298.1968754,20,3,42,41.7774010625811,-87.61314523324243,"{'latitude': '41.7774010625811', 'longitude': '-87.61314523324243', 'needs_recoding': False}"
2013-01-17T00:00:00,Completed,2013-01-18T00:00:00,13-00068913,Tree Debris,Vacant Lot,Dispatch Clam,*Complete the Service Request,4242 W CARROLL AVE,60624,1148043.29141731,1901960.12000869,28,11,26,41.886926714686915,-87.73180223589425,"{'latitude': '41.886926714686915', 'longitude': '-87.73180223589425', 'needs_recoding': False}"
2013-01-17T00:00:00,Completed,2013-01-24T00:00:00,13-00069205,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,6733 W DAKIN ST,60634,1130793.25500396,1925401.6786172,38,16,17,41.95156764247345,-87.79460938357667,"{'latitude': '41.95156764247345', 'longitude': '-87.79460938357667', 'needs_recoding': False}"
2013-01-17T00:00:00,Completed,2013-01-24T00:00:00,13-00069859,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,6729 W DAKIN ST,60634,1130819.85500396,1925402.3786172,38,16,17,41.951569104488605,-87.79451158435859,"{'latitude': '41.951569104488605', 'longitude': '-87.79451158435859', 'needs_recoding': False}"
2013-01-17T00:00:00,Completed,2013-01-28T00:00:00,13-00069685,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,4743 W CONGRESS PKWY,60644,1144847.07558779,1897270.69573364,24,11,25,41.874119253958824,-87.74365805973035,"{'latitude': '41.874119253958824', 'longitude': '-87.74365805973035', 'needs_recoding': False}"
2013-01-17T00:00:00,Completed,2013-01-28T00:00:00,13-00069817,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,5377 N MAGNET AVE,60630,1136966.43057565,1935262.59456818,45,16,11,41.97851819064377,-87.77167890304906,"{'latitude': '41.97851819064377', 'longitude': '-87.77167890304906', 'needs_recoding': False}"
2011-01-18T00:00:00,Completed,2011-01-19T00:00:00,11-00079226,Tree Debris,Parkway,Dispatch Clam,Owner Responsibility,2149 S TRUMBULL AVE,60623,1153757.49000177,1889366.08003135,24,10,30,41.85225546605372,-87.71115322289477,"{'latitude': '41.85225546605372', 'longitude': '-87.71115322289477', 'needs_recoding': False}"
2011-01-18T00:00:00,Completed,2011-01-19T00:00:00,11-00080389,Tree Debris,Vacant Lot,Dispatch Clam,Owner Responsibility,538 N LAWNDALE AVE,60624,1151624.72567783,1903335.1276123,27,11,23,41.890630232946094,-87.71861396309959,"{'latitude': '41.890630232946094', 'longitude': '-87.71861396309959', 'needs_recoding': False}"
2011-01-18T00:00:00,Completed,2011-01-20T00:00:00,11-00075684,Tree Debris,,Dispatch Clam,*Complete the Service Request,10734 S PROSPECT AVE,60643,1167490.69737897,1833528.89026938,19,22,75,41.69874701080891,-87.662347457706,"{'latitude': '41.69874701080891', 'longitude': '-87.662347457706', 'needs_recoding': False}"
2011-01-18T00:00:00,Completed,2011-01-20T00:00:00,11-00075686,Tree Debris,,Dispatch Clam,*Complete the Service Request,10744 S PROSPECT AVE,60643,1167476.29737897,1833458.99026938,19,22,75,41.698555501568386,-87.66240217753185,"{'latitude': '41.698555501568386', 'longitude': '-87.66240217753185', 'needs_recoding': False}"
2011-01-18T00:00:00,Completed,2011-01-20T00:00:00,11-00077981,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,5837 S OAKLEY AVE,60636,1162114.3600114,1865897.07998977,16,8,63,41.78768354584309,-87.68113488773582,"{'latitude': '41.78768354584309', 'longitude': '-87.68113488773582', 'needs_recoding': False}"
2011-01-18T00:00:00,Completed,2011-01-20T00:00:00,11-00079631,Tree Debris,,Dispatch Clam,*Complete the Service Request,3330 W PENSACOLA AVE,60618,1153402.9319792,1928716.56012628,33,17,16,41.96024382880418,-87.71140741692084,"{'latitude': '41.96024382880418', 'longitude': '-87.71140741692084', 'needs_recoding': False}"
2011-01-18T00:00:00,Completed,2011-01-20T00:00:00,11-00081346,Tree Debris,,Dispatch Clam,*Complete the Service Request,6155 S KOSTNER AVE,60629,1148094.87767768,1863423.52790276,13,8,65,41.78117605261521,-87.73260247652559,"{'latitude': '41.78117605261521', 'longitude': '-87.73260247652559', 'needs_recoding': False}"
2012-01-18T00:00:00,Completed,2012-01-19T00:00:00,12-00077924,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,8414 S BURNHAM AVE,60617,1196287.91058182,1849721.26449513,7,4,46,41.74251632536462,-87.55637222002613,"{'latitude': '41.74251632536462', 'longitude': '-87.55637222002613', 'needs_recoding': False}"
2012-01-18T00:00:00,Completed,2012-01-19T00:00:00,12-00078463,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,1150 W 111TH PL,60643,1170980.14621268,1830865.15997425,34,22,75,41.69136200180087,-87.64964817236833,"{'latitude': '41.69136200180087', 'longitude': '-87.64964817236833', 'needs_recoding': False}"
2012-01-18T00:00:00,Completed,2012-01-19T00:00:00,12-00078814,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,7614 W FARRAGUT AVE,60656,1124579.48518123,1933971.089816,41,16,10,41.97518799532362,-87.81726186887154,"{'latitude': '41.97518799532362', 'longitude': '-87.81726186887154', 'needs_recoding': False}"
2012-01-18T00:00:00,Completed,2012-01-20T00:00:00,12-00076020,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,4730 W WASHINGTON BLVD,60644,1144837.80378076,1900083.03878497,28,11,25,41.881836838982174,-87.74362115463866,"{'latitude': '41.881836838982174', 'longitude': '-87.74362115463866', 'needs_recoding': False}"
2012-01-18T00:00:00,Completed,2012-01-20T00:00:00,12-00076026,Tree Debris,Vacant Lot,Dispatch Clam,*Complete the Service Request,4405 W MAYPOLE AVE,60624,1146960.32108311,1901091.12513106,28,11,26,41.88456285699101,-87.73580145724067,"{'latitude': '41.88456285699101', 'longitude': '-87.73580145724067', 'needs_recoding': False}"
2012-01-18T00:00:00,Completed,2012-01-20T00:00:00,12-00078285,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,8119 S PAULINA ST,60620,1166423.27538288,1850861.50430684,18,6,71,41.746333141180514,-87.66576372345992,"{'latitude': '41.746333141180514', 'longitude': '-87.66576372345992', 'needs_recoding': False}"
2012-01-18T00:00:00,Completed,2012-01-24T00:00:00,12-00078728,Tree Debris,,Dispatch Clam,*Complete the Service Request,6208 S MORGAN ST,60621,1170709.17133412,1863653.98677824,16,7,68,41.78134500632366,-87.64968667778206,"{'latitude': '41.78134500632366', 'longitude': '-87.64968667778206', 'needs_recoding': False}"
2012-01-18T00:00:00,Completed,2012-01-24T00:00:00,12-00078856,Tree Debris,Vacant Lot,Dispatch Clam,*Complete the Service Request,1238 W 51ST ST,60609,1168826.06969631,1870959.23888024,16,9,61,41.80143234524573,-87.6563796521105,"{'latitude': '41.80143234524573', 'longitude': '-87.6563796521105', 'needs_recoding': False}"
2012-01-18T00:00:00,Completed,2012-01-24T00:00:00,12-00078891,Tree Debris,Vacant Lot,Dispatch Clam,*Complete the Service Request,1311 W 51ST ST,60609,1168406.4862743,1870948.13130454,16,9,61,41.801410922476414,-87.65791873880053,"{'latitude': '41.801410922476414', 'longitude': '-87.65791873880053', 'needs_recoding': False}"
2013-01-18T00:00:00,Completed,2013-01-18T00:00:00,13-00073294,Tree Debris,,Dispatch Clam,*Complete the Service Request,5754 S LA SALLE ST,60621,1176283.57560563,1866716.8184935,20,2,68,41.789626299243224,-87.6291578031316,"{'latitude': '41.789626299243224', 'longitude': '-87.6291578031316', 'needs_recoding': False}"
2013-01-18T00:00:00,Completed,2013-01-18T00:00:00,13-00073376,Tree Debris,,Dispatch Clam,*Complete the Service Request,4212 W ADAMS ST,60624,1148345.10607873,1898678.04009933,28,11,26,41.87791450673995,-87.73077850490664,"{'latitude': '41.87791450673995', 'longitude': '-87.73077850490664', 'needs_recoding': False}"
2013-01-18T00:00:00,Completed,2013-01-18T00:00:00,13-00073383,Tree Debris,,Dispatch Clam,*Complete the Service Request,4120 W GLADYS AVE,60624,1148980.2921275,1898036.22838877,28,11,26,41.87614104153587,-87.72846284412661,"{'latitude': '41.87614104153587', 'longitude': '-87.72846284412661', 'needs_recoding': False}"
2013-01-18T00:00:00,Completed,2013-01-18T00:00:00,13-00073398,Tree Debris,,Dispatch Clam,*Complete the Service Request,4213 W MADISON ST,60624,1148306.10237875,1899679.61171817,28,11,26,41.88066368498903,-87.73089590413487,"{'latitude': '41.88066368498903', 'longitude': '-87.73089590413487', 'needs_recoding': False}"
2013-01-18T00:00:00,Completed,2013-01-18T00:00:00,13-00073624,Tree Debris,,Dispatch Clam,*Complete the Service Request,4524 S COTTAGE GROVE AVE,60653,1182354.03752649,1875187.56452847,4,2,38,41.812732131955194,-87.60663689594168,"{'latitude': '41.812732131955194', 'longitude': '-87.60663689594168', 'needs_recoding': False}"
2013-01-18T00:00:00,Completed,2013-01-18T00:00:00,13-00073628,Tree Debris,,Dispatch Clam,*Complete the Service Request,4605 S LANGLEY AVE,60653,1181707.89998301,1874633.97002262,4,2,38,41.81122799413179,-87.60902402584111,"{'latitude': '41.81122799413179', 'longitude': '-87.60902402584111', 'needs_recoding': False}"
2013-01-18T00:00:00,Completed,2013-01-22T00:00:00,13-00071077,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,1356 E HYDE PARK BLVD,60615,1186083.16011646,1871457.0055083,4,2,39,41.80240786471761,-87.59307646893217,"{'latitude': '41.80240786471761', 'longitude': '-87.59307646893217', 'needs_recoding': False}"
