Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,License Plate,Vehicle Make/Model,Vehicle Color,Current Activity,Most Recent Action,How Many Days Has the Vehicle Been Reported as Parked?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,SSA,Latitude,Longitude,Location
2013-01-04T00:00:00,Completed,2013-01-22T00:00:00,13-00015569,Abandoned Vehicle Complaint,516UJR,Ford,Blue,Place 7 Day Sticker,Follow on Activity was created,6,6031 W PATTERSON AVE,60634,1135512.84638063,1923648.1526025,38,16,17,,41.94655782771216,-87.77779251073751,"{'latitude': '41.94655782771216', 'longitude': '-87.77779251073751', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-22T00:00:00,13-00015805,Abandoned Vehicle Complaint,L657748,Ford,Yellow,Place 7 Day Sticker,Follow on Activity was created,60,4243 N TROY ST,60618,1154624.72247656,1928033.45202476,33,17,16,,41.9588306052599,-87.70680240608907,"{'latitude': '41.9588306052599', 'longitude': '-87.70680240608907', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-22T00:00:00,13-00016237,Abandoned Vehicle Complaint,HH6637,Dodge,White,Place 7 Day Sticker,Follow on Activity was created,60,3200 N MELVINA AVE,60634,1134506.41482134,1920621.39417615,36,16,17,,41.93842840894409,-87.78122131038921,"{'latitude': '41.93842840894409', 'longitude': '-87.78122131038921', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-22T00:00:00,13-00018211,Abandoned Vehicle Complaint,892N553,Plymouth,Gold,Place 7 Day Sticker,Follow on Activity was created,21,3463 N ALBANY AVE,60618,1155102.72272741,1922936.98059655,33,17,21,,41.9447353735795,-87.70517313346518,"{'latitude': '41.9447353735795', 'longitude': '-87.70517313346518', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-23T00:00:00,13-00015767,Abandoned Vehicle Complaint,N795973,General Motors Corp.,Blue,Place 7 Day Sticker,Follow on Activity was created,30,3853 W 84TH PL,60652,1152180.86219713,1848261.88968782,18,8,70,,41.73936845325294,-87.71880119471547,"{'latitude': '41.73936845325294', 'longitude': '-87.71880119471547', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-23T00:00:00,13-00016476,Abandoned Vehicle Complaint,337 9703,Jeep - Year Greater 1988,Black,Place 7 Day Sticker,Follow on Activity was created,90,2208 N AVONDALE AVE,60647,1162265.88589624,1914986.64688329,32,14,22,,41.92232404145149,-87.67930856523388,"{'latitude': '41.92232404145149', 'longitude': '-87.67930856523388', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-23T00:00:00,13-00018030,Abandoned Vehicle Complaint,K445549,Oldsmobile,Maroon,FVI - Outcome,Vehicle was moved from original address requested,21,5101 N KENTON AVE,60630,1144766.57999212,1933503.30997882,39,17,14,,41.97360617345216,-87.7428936240544,"{'latitude': '41.97360617345216', 'longitude': '-87.7428936240544', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-23T00:00:00,13-00018255,Abandoned Vehicle Complaint,7467670,Mercedes,Black,FVI - Outcome,Vehicle was moved from original address requested,21,3161 W 85TH ST,60652,1156829.1482094,1848070.46800928,18,8,70,,41.73874126039521,-87.70157741935601,"{'latitude': '41.73874126039521', 'longitude': '-87.70157741935601', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-23T00:00:00,13-00018584,Abandoned Vehicle Complaint,NONE,Dodge,Burgundy,FVI - Outcome,Vehicle was moved from original address requested,21,3604 W 86TH PL,60652,1153828.72299233,1846975.13988052,18,8,70,,41.73603889462092,-87.71219638049378,"{'latitude': '41.73603889462092', 'longitude': '-87.71219638049378', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-25T00:00:00,13-00016505,Abandoned Vehicle Complaint,3753996,Honda,Blue,Place 7 Day Sticker,Follow on Activity was created,12,2138 W LYNDALE ST,60647,1161617.53911654,1915094.41803425,32,14,22,33,41.922802897397105,-87.68179330722018,"{'latitude': '41.922802897397105', 'longitude': '-87.68179330722018', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-28T00:00:00,13-00018079,Abandoned Vehicle Complaint,72498FF,Ford,White,FVI - Outcome,Vehicle was moved from original address requested,20,5617 N PARKSIDE AVE,60646,1137534.55338974,1936990.47358841,45,16,11,,41.983478518692216,-87.7693935939923,"{'latitude': '41.983478518692216', 'longitude': '-87.7693935939923', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-29T00:00:00,13-00014785,Abandoned Vehicle Complaint,N220308,Chevrolet,Gray,FVI - Outcome,Vehicle was moved from original address requested,21,6849 S CARPENTER ST,60621,,,17,7,68,,41.769123210390745,-87.65043517415498,"{'latitude': '41.769123210390745', 'longitude': '-87.65043517415498', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-29T00:00:00,13-00017028,Abandoned Vehicle Complaint,P410233,Mazda,White,FVI - Outcome,Vehicle was moved from original address requested,14,1211 S PLYMOUTH CT,60605,,,2,1,33,,41.866906088608324,-87.62835872903038,"{'latitude': '41.866906088608324', 'longitude': '-87.62835872903038', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-29T00:00:00,13-00018404,Abandoned Vehicle Complaint,775 9252,Oldsmobile,Silver,Place 7 Day Sticker,Follow on Activity was created,14,6050 N LEADER AVE,60646,1141355.52408472,1939454.17742317,45,16,12,,41.991248279210225,-87.75452187142356,"{'latitude': '41.991248279210225', 'longitude': '-87.75452187142356', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-30T00:00:00,13-00014737,Abandoned Vehicle Complaint,H190725,Toyota,Gray,FVI - Outcome,Vehicle was moved from original address requested,30,6243 N CLARK ST,60660,,,40,24,77,,41.995748815296274,-87.67004859914506,"{'latitude': '41.995748815296274', 'longitude': '-87.67004859914506', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-02-11T00:00:00,13-00016178,Abandoned Vehicle Complaint,7759252,,Silver,Place 7 Day Sticker,Follow on Activity was created,7,6078 N CALDWELL AVE,60646,1141693.98723084,1940006.35487677,45,16,12,,41.991379748210264,-87.75430456325675,"{'latitude': '41.991379748210264', 'longitude': '-87.75430456325675', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-02-21T00:00:00,13-00014667,Abandoned Vehicle Complaint,UNKNOWN,Chevrolet,Green,FVI - Outcome,Vehicle was moved from original address requested,30,12054 S MICHIGAN AVE,60628,,,9,5,53,,41.67454453701388,-87.62055307843112,"{'latitude': '41.67454453701388', 'longitude': '-87.62055307843112', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-02-21T00:00:00,13-00014722,Abandoned Vehicle Complaint,AST4963,Chevrolet,Gray,FVI - Outcome,Vehicle was moved from original address requested,60,1427 W 110TH PL,60643,,,34,22,75,,41.69296821474091,-87.65813534601435,"{'latitude': '41.69296821474091', 'longitude': '-87.65813534601435', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-02-21T00:00:00,13-00014723,Abandoned Vehicle Complaint,R40 7594 (Illinois),Toyota,Black,Place 7 Day Sticker,Follow on Activity was created,5,1316 W ARTHINGTON ST,60607,1167537.06117951,1896048.15998812,25,12,28,,41.87041229133887,-87.66086537075724,"{'latitude': '41.87041229133887', 'longitude': '-87.66086537075724', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-02-21T00:00:00,13-00015664,Abandoned Vehicle Complaint,386AZT,Dodge,Tan,Place 7 Day Sticker,Follow on Activity was created,14,1852 W 19TH ST,60608,1164323.3698826,1890767.74997149,25,12,31,,41.85598353104698,-87.67314851164002,"{'latitude': '41.85598353104698', 'longitude': '-87.67314851164002', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-02-21T00:00:00,13-00016033,Abandoned Vehicle Complaint,BF3984,"Monon Trailer, Div. Of Evans Products Co.",Black,Place 7 Day Sticker,Follow on Activity was created,30,1340 W GREENLEAF AVE,60626,1166199.9016322,1947083.48612125,49,24,1,,42.01048343793257,-87.66408356149834,"{'latitude': '42.01048343793257', 'longitude': '-87.66408356149834', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-02-21T00:00:00,13-00016402,Abandoned Vehicle Complaint,169191en,Dodge,White,Place 7 Day Sticker,Follow on Activity was created,30,1826 W PRATT BLVD,60626,1162831.08009375,1945201.62729073,49,24,1,,42.00538376887283,-87.67677691240674,"{'latitude': '42.00538376887283', 'longitude': '-87.67677691240674', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-02-21T00:00:00,13-00016403,Abandoned Vehicle Complaint,none,Honda,Purple,Place 7 Day Sticker,Follow on Activity was created,15,6965 N RAVENSWOOD AVE,60626,1162958.62981184,1946278.56740217,49,24,1,24,42.00844290181386,-87.67517954691942,"{'latitude': '42.00844290181386', 'longitude': '-87.67517954691942', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-02-21T00:00:00,13-00016701,Abandoned Vehicle Complaint,A585741,Mazda,Blue,FVI - Outcome,Vehicle was moved from original address requested,7,3017 W BIRCHWOOD AVE,,1155062.11901013,1949559.09651946,50,24,2,,42.0172893035989,-87.70503907550841,"{'latitude': '42.0172893035989', 'longitude': '-87.70503907550841', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-02-21T00:00:00,13-00018026,Abandoned Vehicle Complaint,59598T,Dodge,White,Place 7 Day Sticker,Follow on Activity was created,60,4555 W CARMEN AVE,60630,1144971.11037573,1933502.21830895,39,17,14,,41.97342462951051,-87.74282571158273,"{'latitude': '41.97342462951051', 'longitude': '-87.74282571158273', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-02-21T00:00:00,13-00018036,Abandoned Vehicle Complaint,TEMP PLATE,,Green,FVI - Outcome,Vehicle was moved from original address requested,7,6753 S WOOD ST,60636,1165510.27420936,1859901.19708162,15,7,67,,41.77057606100475,-87.66868623582315,"{'latitude': '41.77057606100475', 'longitude': '-87.66868623582315', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-02-21T00:00:00,13-00018383,Abandoned Vehicle Complaint,2717499,Cadillac,Gray,Place 7 Day Sticker,Follow on Activity was created,103,1954 W WARNER AVE,60613,1162570.83136889,1927569.35028216,47,19,5,,41.95700591437647,-87.67856799450651,"{'latitude': '41.95700591437647', 'longitude': '-87.67856799450651', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-02-21T00:00:00,13-00018588,Abandoned Vehicle Complaint,BZL2100,Toyota,Gray,FVI - Outcome,Vehicle was moved from original address requested,60,6544 S ROCKWELL ST,60629,1160166.2402918,1861156.65341935,15,8,66,,41.774190516273976,-87.68853808555203,"{'latitude': '41.774190516273976', 'longitude': '-87.68853808555203', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-02-22T00:00:00,13-00018505,Abandoned Vehicle Complaint,W713T,Honda,Yellow,FVI - Outcome,Vehicle was moved from original address requested,60,4105 N SOUTHPORT AVE,60613,1166235.5288731,1927390.02757783,47,19,6,,41.956351836005794,-87.66411994050736,"{'latitude': '41.956351836005794', 'longitude': '-87.66411994050736', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-03-08T00:00:00,13-00015684,Abandoned Vehicle Complaint,A947225,Nissan,Black,FVI - Outcome,Need Vehicle Tow Report,60,2703 N MCVICKER AVE,60639,1135603.21241365,1917335.48842273,29,25,19,,41.92944374335854,-87.77697654132105,"{'latitude': '41.92944374335854', 'longitude': '-87.77697654132105', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-03-08T00:00:00,13-00018352,Abandoned Vehicle Complaint,G110612,Chevrolet,Red,FVI - Outcome,Need Vehicle Tow Report,14,2603 W 24TH ST,60608,,,12,10,30,,41.84822347229719,-87.69062474997575,"{'latitude': '41.84822347229719', 'longitude': '-87.69062474997575', 'needs_recoding': False}"
2011-01-05T00:00:00,Completed - Dup,2011-01-05T00:00:00,11-00020707,Abandoned Vehicle Complaint,4955267,Chevrolet,White,,,21,1459 W LELAND AVE,60640,1165687.29761024,1931305.58740776,47,23,3,31,41.96698037388258,-87.66646330856483,"{'latitude': '41.96698037388258', 'longitude': '-87.66646330856483', 'needs_recoding': False}"
2011-01-05T00:00:00,Completed - Dup,2011-01-06T00:00:00,11-00021342,Abandoned Vehicle Complaint,290M236,Ford,Blue,,,31,1657 N MONTICELLO AVE,60647,1151793.53366993,1910770.65312499,26,25,23,,41.911659565805195,-87.71767249492918,"{'latitude': '41.911659565805195', 'longitude': '-87.71767249492918', 'needs_recoding': False}"
2011-01-05T00:00:00,Completed - Dup,2011-01-07T00:00:00,11-00025661,Abandoned Vehicle Complaint,"NONE/ FRONT LOADER IS IN THE ALLEY PARKING LOT OF THIS ADDRESS, VEHILCLE HAS BEEN ABANODEND AND DOES NOT BELONG TO ANYONE IN THE CONDO ASSOCIATION",Caterpillar Tractor Co.,Yellow,,,,2516 W NORTH SHORE AVE,60645,1158438.49882707,1944388.7687326,50,24,2,,42.003244045830044,-87.69320408606858,"{'latitude': '42.003244045830044', 'longitude': '-87.69320408606858', 'needs_recoding': False}"
2011-01-05T00:00:00,Completed - Dup,2011-01-14T00:00:00,11-00018887,Abandoned Vehicle Complaint,6490250,Nissan,Black,,,,8610 W FOSTER AVE,60656,1117897.39982891,1933419.33497222,41,16,76,,41.97388495395449,-87.84203462632215,"{'latitude': '41.97388495395449', 'longitude': '-87.84203462632215', 'needs_recoding': False}"
2011-01-05T00:00:00,Completed - Dup,2011-01-14T00:00:00,11-00018888,Abandoned Vehicle Complaint,D273839,Nissan,Red,,,,8610 W FOSTER AVE,60656,1117897.39982891,1933419.33497222,41,16,76,,41.97388495395449,-87.84203462632215,"{'latitude': '41.97388495395449', 'longitude': '-87.84203462632215', 'needs_recoding': False}"
2011-01-05T00:00:00,Completed - Dup,2011-01-14T00:00:00,11-00025071,Abandoned Vehicle Complaint,6084379,Dodge,Green,,,,3206 N OAKLEY AVE,60618,1160471.20538783,1921268.06463404,1,19,5,,41.93971751186337,-87.68577682746911,"{'latitude': '41.93971751186337', 'longitude': '-87.68577682746911', 'needs_recoding': False}"
2011-01-05T00:00:00,Completed - Dup,2011-01-14T00:00:00,11-00025088,Abandoned Vehicle Complaint,8079647,Ford,White,,,35,2836 N DAWSON AVE,60618,1153007.06812923,1918882.08752776,35,14,21,,41.93378814555564,-87.71276348584273,"{'latitude': '41.93378814555564', 'longitude': '-87.71276348584273', 'needs_recoding': False}"
2011-01-05T00:00:00,Completed - Dup,2011-01-21T00:00:00,11-00021825,Abandoned Vehicle Complaint,2666685,Plymouth,Blue,,,,1517 W CARMEN AVE,60640,1165048.61412747,1933948.80318903,46,20,3,22,41.97423720282958,-87.66897753779864,"{'latitude': '41.97423720282958', 'longitude': '-87.66897753779864', 'needs_recoding': False}"
2011-01-05T00:00:00,Completed - Dup,2011-01-21T00:00:00,11-00021848,Abandoned Vehicle Complaint,2666685,Plymouth,Blue,,,,1517 W CARMEN AVE,60640,1165048.61412747,1933948.80318903,46,20,3,22,41.97423720282958,-87.66897753779864,"{'latitude': '41.97423720282958', 'longitude': '-87.66897753779864', 'needs_recoding': False}"
2011-01-05T00:00:00,Completed - Dup,2011-01-25T00:00:00,11-00022415,Abandoned Vehicle Complaint,HN31183,Ford,Purple,,,60,7044 S PERRY AVE,60621,1176616.29150896,1858280.83116653,6,7,69,,41.76594055843801,-87.62832306699923,"{'latitude': '41.76594055843801', 'longitude': '-87.62832306699923', 'needs_recoding': False}"
2011-01-05T00:00:00,Completed - Dup,2011-01-27T00:00:00,11-00019690,Abandoned Vehicle Complaint,#8669878,Chevrolet,Blue,,,60,3316 W MARQUETTE RD,60629,1155437.47999506,1859997.64138231,15,8,66,,41.77173478634702,-87.70610964327622,"{'latitude': '41.77173478634702', 'longitude': '-87.70610964327622', 'needs_recoding': False}"
2011-01-05T00:00:00,Completed - Dup,2011-01-27T00:00:00,11-00019777,Abandoned Vehicle Complaint,H706060,Ford,Black,,,60,4504 S ST LOUIS AVE,60632,1153832.0315284,1874559.04189748,14,8,58,39,41.81148954293088,-87.71141815777091,"{'latitude': '41.81148954293088', 'longitude': '-87.71141815777091', 'needs_recoding': False}"
2011-01-05T00:00:00,Completed - Dup,2011-01-27T00:00:00,11-00021937,Abandoned Vehicle Complaint,NO PLATES,Ford,White,,,30,508 N CLAREMONT AVE,60612,1160647.37007988,1903462.60827118,26,13,24,,41.89098747913576,-87.68562724329409,"{'latitude': '41.89098747913576', 'longitude': '-87.68562724329409', 'needs_recoding': False}"
2011-01-05T00:00:00,Completed - Dup,2011-02-09T00:00:00,11-00025153,Abandoned Vehicle Complaint,H168766,Lincoln,Burgundy,,,30,3015 E 79TH PL,60617,1197655.05416792,1852834.45008824,7,4,46,,41.75091790859957,-87.55102817677863,"{'latitude': '41.75091790859957', 'longitude': '-87.55102817677863', 'needs_recoding': False}"
2011-01-05T00:00:00,Completed - Dup,2011-02-11T00:00:00,11-00020583,Abandoned Vehicle Complaint,H18Z084,Pontiac,Red,Place 7 Day Sticker,Follow on Activity was created,30,11001 S VERNON AVE,60628,1181196.61337265,1832106.90999715,9,5,49,,41.6945055627216,-87.612059255056,"{'latitude': '41.6945055627216', 'longitude': '-87.612059255056', 'needs_recoding': False}"
2011-01-05T00:00:00,Completed - Dup,2011-02-11T00:00:00,11-00020879,Abandoned Vehicle Complaint,7299,Bmw,Blue,,,60,11635 S BISHOP ST,60643,1168756.41307576,1827585.32629451,34,5,53,,41.68200444607421,-87.65772450917842,"{'latitude': '41.68200444607421', 'longitude': '-87.65772450917842', 'needs_recoding': False}"
2011-01-05T00:00:00,Completed - Dup,2011-02-11T00:00:00,11-00023042,Abandoned Vehicle Complaint,NO PLATE,Oldsmobile,Blue,Place 7 Day Sticker,Follow on Activity was created,30,2200 E 92ND ST,60617,1192443.30218209,1844398.37139087,7,4,48,,41.72811510958507,-87.57057413715812,"{'latitude': '41.72811510958507', 'longitude': '-87.57057413715812', 'needs_recoding': False}"
2011-01-05T00:00:00,Completed - Dup,2011-02-11T00:00:00,11-00024556,Abandoned Vehicle Complaint,X478107,Chevrolet,White,Place 7 Day Sticker,Follow on Activity was created,100,637 N SPRINGFIELD AVE,60624,1150275.1750856,1903972.61698007,27,11,23,,41.89287491681337,-87.72341483974716,"{'latitude': '41.89287491681337', 'longitude': '-87.72341483974716', 'needs_recoding': False}"
2011-01-05T00:00:00,Completed,2011-01-10T00:00:00,11-00020742,Abandoned Vehicle Complaint,TZ4767,Toyota,White,,,7,4543 W 62ND ST,60629,1147055.15781726,1863105.4985901,13,8,65,3,41.78021127278071,-87.73667566611695,"{'latitude': '41.78021127278071', 'longitude': '-87.73667566611695', 'needs_recoding': False}"
2011-01-05T00:00:00,Completed,2011-01-11T00:00:00,11-00018925,Abandoned Vehicle Complaint,4984849,Ford,Maroon,,,60,4630 S FRANCISCO AVE,60632,1157813.61977316,1873817.15739444,14,9,58,,41.80911685381164,-87.69682561963417,"{'latitude': '41.80911685381164', 'longitude': '-87.69682561963417', 'needs_recoding': False}"
2011-01-05T00:00:00,Completed,2011-01-11T00:00:00,11-00021391,Abandoned Vehicle Complaint,K382573,Chevrolet,Burgundy,,,60,7524 S PAXTON AVE,60649,1192178.07862798,1855506.98738051,8,4,43,,41.75816496413324,-87.571388748804,"{'latitude': '41.75816496413324', 'longitude': '-87.571388748804', 'needs_recoding': False}"
2011-01-05T00:00:00,Completed,2011-01-11T00:00:00,11-00021547,Abandoned Vehicle Complaint,4861076,Saturn,Black,,,90,1255 W NORWOOD ST,60660,1166817.80707585,1940319.43987089,48,24,77,26,41.99168697493066,-87.66240442408309,"{'latitude': '41.99168697493066', 'longitude': '-87.66240442408309', 'needs_recoding': False}"
2011-01-05T00:00:00,Completed,2011-01-11T00:00:00,11-00021885,Abandoned Vehicle Complaint,140 9816,Volvo,Burgundy,,,,3910 N CENTRAL PARK AVE,60618,1151690.89449108,1925888.90061269,33,17,16,,41.95229518863994,-87.7179169526438,"{'latitude': '41.95229518863994', 'longitude': '-87.7179169526438', 'needs_recoding': False}"
